"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 33 127477 23 5 2 3
"3" 8 35 127474 25 2 3 5
"4" 12 44 127466 31 3 3 7
"5" 16 51 127458 33 4 3 11
"6" 20 72 127432 48 9 3 12
"7" 24 93 127414 62 8 4 19
"8" 28 112 127392 70 13 5 24
"9" 32 155 127348 103 15 6 31
"10" 36 198 127309 127 21 9 41
"11" 40 241 127261 146 30 16 49
"12" 44 324 127178 202 39 23 60
"13" 48 446 127055 284 53 30 79
"14" 52 573 126917 374 54 41 104
"15" 56 728 126766 453 79 58 138
"16" 60 949 126534 590 107 73 179
"17" 64 1257 126216 792 140 96 229
"18" 68 1664 125816 1076 175 117 296
"19" 72 2099 125357 1341 216 148 394
"20" 76 2644 124791 1661 286 189 508
"21" 80 3385 124026 2101 376 247 661
"22" 84 4412 122983 2743 493 311 865
"23" 88 5662 121685 3508 596 418 1140
"24" 92 7244 120046 4464 789 550 1441
"25" 96 9296 117985 5706 1024 719 1847
"26" 100 11800 115390 7202 1296 933 2369
"27" 104 14960 112166 9079 1629 1232 3020
"28" 108 18752 108283 11322 1957 1592 3881
"29" 112 23291 103603 13881 2527 2011 4872
"30" 116 29057 97767 17059 3218 2589 6191
"31" 120 35796 90873 20709 3958 3311 7818
"32" 124 43399 83061 24586 4889 4148 9776
"33" 128 52222 74152 28706 6034 5223 12259
"34" 132 61749 64398 32749 7141 6534 15325
"35" 136 71883 54108 36340 8576 8125 18842
"36" 140 82145 43773 39095 10013 9966 23071
"37" 144 92003 33843 40544 11423 12100 27936
"38" 148 101157 24730 40461 12752 14484 33460
"39" 152 108906 16991 38629 13790 17048 39439
"40" 156 115076 10911 35208 14200 19856 45812
"41" 160 119551 6645 30232 14327 22497 52495
"42" 164 122708 3750 24793 13788 25176 58951
"43" 168 124598 2042 19068 12763 27830 64937
"44" 172 125695 1165 13845 11211 30107 70532
"45" 176 126374 701 9560 9413 32099 75302
"46" 180 126713 445 6294 7641 33660 79118
"47" 184 127000 291 4037 5753 34971 82239
"48" 188 127170 222 2499 4229 35958 84484
"49" 192 127261 166 1468 2972 36710 86111
"50" 196 127304 145 841 2087 37174 87202
"51" 200 127347 128 496 1359 37508 87984
