"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 18 127492 8 3 1 6
"3" 8 23 127487 13 0 2 8
"4" 12 24 127485 12 0 4 8
"5" 16 30 127480 15 3 4 8
"6" 20 35 127475 20 2 5 8
"7" 24 34 127475 17 1 5 11
"8" 28 44 127466 19 5 5 15
"9" 32 63 127449 34 6 5 18
"10" 36 77 127433 44 8 5 20
"11" 40 95 127410 55 8 6 26
"12" 44 121 127389 74 9 6 32
"13" 48 148 127356 85 14 8 41
"14" 52 206 127298 119 24 12 51
"15" 56 271 127228 162 23 17 69
"16" 60 352 127152 220 31 19 82
"17" 64 420 127080 257 39 27 97
"18" 68 517 126973 315 46 40 116
"19" 72 648 126838 391 62 54 141
"20" 76 832 126657 480 100 69 183
"21" 80 1070 126412 638 107 90 235
"22" 84 1373 126106 843 131 115 284
"23" 88 1746 125723 1068 190 141 347
"24" 92 2228 125218 1352 243 177 456
"25" 96 2791 124639 1712 282 229 568
"26" 100 3549 123849 2188 359 296 706
"27" 104 4498 122888 2740 495 374 889
"28" 108 5708 121651 3438 632 486 1152
"29" 112 7320 119997 4429 810 619 1462
"30" 116 9314 117991 5674 941 797 1902
"31" 120 11697 115525 7078 1207 1001 2411
"32" 124 14731 112421 8868 1514 1292 3057
"33" 128 18469 108577 11030 1941 1635 3863
"34" 132 23048 103874 13622 2464 2087 4875
"35" 136 28664 98171 16829 3114 2642 6079
"36" 140 35200 91413 20381 3855 3328 7636
"37" 144 43033 83416 24446 4861 4173 9553
"38" 148 51832 74544 28657 5939 5259 11977
"39" 152 61576 64625 32944 7187 6510 14935
"40" 156 71738 54212 36617 8399 7995 18727
"41" 160 81877 43954 39274 9856 9827 22920
"42" 164 91845 34030 40870 11325 11854 27796
"43" 168 100940 24828 40717 12695 14218 33310
"44" 172 108816 17103 39105 13546 16853 39312
"45" 176 115078 10876 35667 14127 19552 45732
"46" 180 119704 6463 30770 14290 22461 52183
"47" 184 122811 3638 25085 13941 25189 58596
"48" 188 124610 2057 19290 12689 27814 64817
"49" 192 125716 1135 14064 11243 30167 70242
"50" 196 126412 651 9671 9453 32242 75046
"51" 200 126806 401 6326 7688 33877 78915
