"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127484 15 6 2 2
"3" 32 41 127468 31 5 3 2
"4" 48 51 127455 41 1 6 3
"5" 64 67 127443 47 6 8 6
"6" 80 74 127436 52 3 9 10
"7" 96 99 127407 67 9 12 11
"8" 112 138 127368 92 17 14 15
"9" 128 175 127327 114 17 19 25
"10" 144 223 127282 144 19 23 37
"11" 160 286 127217 181 34 25 46
"12" 176 373 127129 234 42 27 70
"13" 192 492 127006 310 55 39 88
"14" 208 613 126875 380 60 57 116
"15" 224 783 126703 499 74 67 143
"16" 240 1014 126470 638 112 81 183
"17" 256 1318 126153 815 145 113 245
"18" 272 1707 125763 1049 195 144 319
"19" 288 2232 125211 1413 220 186 413
"20" 304 2834 124604 1763 311 231 529
"21" 320 3659 123758 2297 377 295 690
"22" 336 4656 122745 2903 497 376 880
"23" 352 5928 121443 3671 660 478 1119
"24" 368 7607 119669 4676 850 637 1444
"25" 384 9750 117499 6047 1013 814 1876
"26" 400 12284 114912 7526 1333 1039 2386
"27" 416 15411 111688 9331 1644 1349 3087
"28" 432 19365 107646 11591 2164 1707 3903
"29" 448 24297 102594 14445 2645 2188 5019
"30" 464 29996 96771 17592 3233 2759 6412
"31" 480 37019 89645 21339 4118 3471 8091
"32" 496 45003 81472 25331 5057 4307 10308
"33" 512 53761 72553 29442 6114 5429 12776
"34" 528 63371 62781 33310 7459 6743 15859
"35" 544 73672 52333 36909 8818 8315 19630
"36" 560 83909 41970 39505 10207 10157 24040
"37" 576 93686 32156 40633 11655 12357 29041
"38" 592 102648 23182 40280 12839 14814 34715
"39" 608 110362 15536 38310 13811 17412 40829
"40" 624 116296 9765 34752 14232 20119 47193
"41" 640 120454 5783 29547 14231 22876 53800
"42" 656 123145 3324 23687 13780 25549 60129
"43" 672 124838 1896 18018 12546 28177 66097
"44" 688 125825 1052 12935 10923 30485 71482
"45" 704 126451 645 8806 9214 32478 75953
"46" 720 126829 425 5672 7335 34046 79776
"47" 736 127005 296 3569 5473 35300 82663
"48" 752 127161 225 2199 3988 36210 84764
"49" 768 127246 181 1318 2835 36829 86264
"50" 784 127298 156 782 1936 37268 87312
"51" 800 127333 135 455 1294 37574 88010
