"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12741 9 5 1 4
"3" 8 28 12732 17 2 1 8
"4" 12 30 12728 16 2 2 10
"5" 16 34 12725 16 5 3 10
"6" 20 40 12719 19 5 3 13
"7" 24 46 12712 20 8 4 14
"8" 28 53 12704 22 8 4 19
"9" 32 69 12690 33 8 7 21
"10" 36 79 12679 36 12 8 23
"11" 40 89 12671 39 10 11 29
"12" 44 96 12664 41 7 13 35
"13" 48 102 12656 38 10 14 40
"14" 52 115 12643 41 13 17 44
"15" 56 139 12618 49 20 20 50
"16" 60 162 12598 60 21 24 57
"17" 64 175 12582 65 20 26 64
"18" 68 201 12557 77 23 31 70
"19" 72 220 12536 82 20 38 80
"20" 76 245 12511 87 26 42 90
"21" 80 264 12491 85 30 46 103
"22" 84 285 12469 85 29 54 117
"23" 88 325 12431 98 36 59 132
"24" 92 358 12401 114 32 63 149
"25" 96 369 12384 103 31 70 165
"26" 100 398 12355 98 42 79 179
"27" 104 422 12330 98 37 88 199
"28" 108 462 12291 114 45 93 210
"29" 112 498 12259 117 54 100 227
"30" 116 536 12221 128 55 108 245
"31" 120 561 12195 121 62 117 261
"32" 124 600 12153 127 62 130 281
"33" 128 639 12118 140 59 139 301
"34" 132 667 12086 127 58 153 329
"35" 136 691 12062 117 51 168 355
"36" 140 725 12030 129 37 179 380
"37" 144 756 11999 128 34 190 404
"38" 148 783 11973 119 48 194 422
"39" 152 814 11944 115 51 203 445
"40" 156 832 11922 100 49 210 473
"41" 160 866 11890 102 49 218 497
"42" 164 893 11865 93 57 227 516
"43" 168 930 11825 105 54 235 536
"44" 172 951 11806 97 47 247 560
"45" 176 981 11777 99 53 254 575
"46" 180 994 11761 77 57 261 599
"47" 184 1008 11746 66 45 276 621
"48" 188 1037 11721 73 37 284 643
"49" 192 1053 11705 71 33 288 661
"50" 196 1073 11686 72 27 298 676
"51" 200 1083 11676 60 27 300 696
