# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 5 7000 5 0 0 0
 8.000000E+00 2 7000 2 0 0 0
 1.200000E+01 4 7000 4 0 0 0
 1.600000E+01 4 7000 4 0 0 0
 2.000000E+01 7 7000 7 0 0 0
 2.400000E+01 14 7000 11 2 0 1
 2.800000E+01 18 6998 14 2 0 2
 3.200000E+01 25 6997 20 2 0 3
 3.600000E+01 23 6992 18 1 1 3
 4.000000E+01 35 6991 27 3 2 3
 4.400000E+01 38 6986 29 2 4 3
 4.800000E+01 61 6976 49 2 4 6
 5.200000E+01 72 6965 50 8 5 9
 5.600000E+01 91 6953 65 6 9 11
 6.000000E+01 129 6934 92 7 13 17
 6.400000E+01 164 6903 114 16 15 19
 6.800000E+01 229 6851 168 14 19 28
 7.200000E+01 306 6813 224 18 24 40
 7.600000E+01 334 6750 222 35 27 50
 8.000000E+01 453 6645 309 43 36 65
 8.400000E+01 542 6550 368 42 46 86
 8.800000E+01 720 6416 495 55 60 110
 9.200000E+01 923 6259 652 66 71 134
 9.600000E+01 1202 6119 866 86 86 164
 1.000000E+02 1395 5939 954 126 107 208
 1.040000E+02 1794 5677 1254 144 133 263
 1.080000E+02 2199 5359 1515 173 166 345
 1.120000E+02 2905 4939 2016 244 207 438
 1.160000E+02 3529 4448 2467 276 256 530
 1.200000E+02 4358 3902 2960 400 303 695
 1.240000E+02 5358 3257 3651 446 378 883
 1.280000E+02 6472 2599 4321 571 470 1110
 1.320000E+02 7653 1971 4969 708 571 1405
 1.360000E+02 8590 1369 5284 807 720 1779
 1.400000E+02 9689 908 5761 891 870 2167
 1.440000E+02 10812 570 6031 1096 1071 2614
 1.480000E+02 11864 323 6193 1228 1286 3157
 1.520000E+02 12620 167 5954 1384 1546 3736
 1.560000E+02 13246 78 5577 1444 1824 4401
 1.600000E+02 13466 43 4795 1510 2093 5068
 1.640000E+02 13598 21 4033 1460 2364 5741
 1.680000E+02 13563 8 3156 1386 2655 6366
 1.720000E+02 13478 3 2398 1224 2905 6951
 1.760000E+02 13310 1 1680 1070 3122 7438
 1.800000E+02 13099 0 1120 850 3268 7861
 1.840000E+02 13008 0 735 667 3398 8208
 1.880000E+02 12854 0 429 467 3508 8450
 1.920000E+02 12837 0 272 337 3589 8639
 1.960000E+02 12798 0 167 233 3627 8771
 2.000000E+02 12795 0 100 169 3664 8862

#Simulation ended (eff.: 0.962068, detail below)
	#Events: 469118
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
