"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 10 4 3 3
"3" 8 24 12736 13 2 3 6
"4" 12 29 12731 16 2 3 8
"5" 16 32 12727 18 1 3 10
"6" 20 39 12720 20 5 3 11
"7" 24 45 12714 19 8 5 13
"8" 28 56 12701 29 5 6 16
"9" 32 60 12699 29 7 8 16
"10" 36 65 12694 27 4 11 23
"11" 40 70 12689 23 7 13 27
"12" 44 78 12681 27 8 13 30
"13" 48 85 12675 29 9 13 34
"14" 52 96 12663 36 8 16 36
"15" 56 105 12651 38 10 18 39
"16" 60 114 12644 36 13 20 45
"17" 64 119 12639 31 14 23 51
"18" 68 131 12627 33 14 27 57
"19" 72 145 12615 40 13 31 61
"20" 76 160 12600 43 16 34 67
"21" 80 176 12582 54 13 36 73
"22" 84 190 12567 55 15 39 81
"23" 88 202 12555 55 13 41 93
"24" 92 218 12539 60 19 42 97
"25" 96 233 12526 60 16 48 109
"26" 100 246 12512 59 17 51 119
"27" 104 258 12500 53 23 54 128
"28" 108 275 12480 57 22 61 135
"29" 112 289 12468 55 20 66 148
"30" 116 305 12453 59 16 71 159
"31" 120 320 12438 58 18 74 170
"32" 124 340 12415 62 26 79 173
"33" 128 357 12402 60 24 86 187
"34" 132 371 12386 58 25 89 199
"35" 136 386 12371 55 23 93 215
"36" 140 394 12363 47 24 97 226
"37" 144 412 12347 46 27 103 236
"38" 148 428 12330 49 25 107 247
"39" 152 440 12319 50 27 111 252
"40" 156 453 12304 51 26 113 263
"41" 160 464 12292 48 16 118 282
"42" 164 478 12281 47 25 119 287
"43" 168 487 12270 41 25 122 299
"44" 172 499 12258 39 22 130 308
"45" 176 510 12250 35 23 136 316
"46" 180 520 12240 33 19 140 328
"47" 184 526 12233 30 16 144 336
"48" 188 531 12228 27 15 147 342
"49" 192 538 12221 27 15 149 347
"50" 196 544 12216 22 16 151 355
"51" 200 548 12211 22 7 154 365
