"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127482 17 4 1 5
"3" 8 35 127474 25 3 2 5
"4" 12 48 127461 33 4 3 8
"5" 16 64 127445 45 5 4 10
"6" 20 76 127433 51 8 6 11
"7" 24 92 127416 61 10 7 14
"8" 28 117 127390 76 11 11 19
"9" 32 142 127365 86 11 18 27
"10" 36 181 127322 109 16 22 34
"11" 40 234 127270 142 24 27 41
"12" 44 297 127205 178 32 33 54
"13" 48 387 127116 239 39 42 67
"14" 52 484 127013 294 56 52 82
"15" 56 618 126881 373 66 66 113
"16" 60 775 126705 464 77 89 145
"17" 64 1002 126476 603 113 103 183
"18" 68 1308 126171 805 140 122 241
"19" 72 1638 125825 1013 155 153 317
"20" 76 2056 125402 1263 208 178 407
"21" 80 2627 124815 1611 270 228 518
"22" 84 3292 124134 1994 347 283 668
"23" 88 4263 123155 2583 480 363 837
"24" 92 5488 121891 3376 570 469 1073
"25" 96 6962 120344 4265 729 598 1370
"26" 100 8875 118396 5451 911 752 1761
"27" 104 11188 116033 6755 1218 962 2253
"28" 108 14135 112995 8516 1559 1220 2840
"29" 112 17889 109154 10763 1960 1563 3603
"30" 116 22466 104521 13432 2398 2006 4630
"31" 120 27808 98977 16258 3131 2550 5869
"32" 124 34604 92154 20005 3912 3248 7439
"33" 128 42171 84293 24046 4712 4103 9310
"34" 132 50722 75579 28051 5785 5112 11774
"35" 136 60293 65916 32168 7055 6315 14755
"36" 140 70550 55517 35957 8520 7797 18276
"37" 144 80976 44917 38983 9777 9627 22589
"38" 148 90970 34861 40726 11121 11721 27402
"39" 152 100067 25719 40717 12541 14006 32803
"40" 156 108107 17791 39197 13545 16674 38691
"41" 160 114587 11447 36059 14057 19385 45086
"42" 164 119120 7058 31206 14167 22186 51561
"43" 168 122266 4159 25543 13816 24928 57979
"44" 172 124305 2353 19651 13019 27498 64137
"45" 176 125505 1356 14494 11442 29833 69736
"46" 180 126215 806 10045 9727 31865 74578
"47" 184 126658 509 6669 7774 33615 78600
"48" 188 126951 347 4272 5938 34994 81747
"49" 192 127119 244 2620 4421 35993 84085
"50" 196 127201 209 1613 3171 36677 85740
"51" 200 127273 179 922 2243 37143 86965
