"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 2 5 3
"3" 8 29 127481 18 2 5 4
"4" 12 34 127476 21 2 6 5
"5" 16 40 127472 23 3 8 6
"6" 20 51 127459 26 8 8 9
"7" 24 67 127443 37 7 9 14
"8" 28 72 127436 39 6 10 17
"9" 32 92 127417 53 8 11 20
"10" 36 113 127395 66 14 11 22
"11" 40 144 127366 84 20 13 27
"12" 44 192 127312 117 21 15 39
"13" 48 227 127279 136 19 19 53
"14" 52 274 127225 162 24 24 64
"15" 56 348 127154 206 37 34 71
"16" 60 430 127069 261 44 36 89
"17" 64 547 126955 338 45 46 118
"18" 68 682 126812 410 69 58 145
"19" 72 888 126596 541 89 76 182
"20" 76 1130 126344 696 123 95 216
"21" 80 1455 126015 901 140 128 286
"22" 84 1868 125596 1168 176 160 364
"23" 88 2363 125083 1442 265 210 446
"24" 92 3031 124390 1875 303 261 592
"25" 96 3824 123591 2353 402 331 738
"26" 100 4893 122475 2984 531 424 954
"27" 104 6311 121039 3889 660 534 1228
"28" 108 8001 119296 4926 810 702 1563
"29" 112 10169 117105 6229 1086 882 1972
"30" 116 12784 114380 7767 1368 1122 2527
"31" 120 16100 111003 9707 1736 1428 3229
"32" 124 20253 106757 12123 2213 1794 4123
"33" 128 25316 101549 15065 2755 2297 5199
"34" 132 31194 95516 18306 3462 2869 6557
"35" 136 38289 88303 22028 4240 3658 8363
"36" 140 46260 80176 25873 5209 4606 10572
"37" 144 55279 70942 29971 6367 5725 13216
"38" 148 65220 60847 33980 7657 7105 16478
"39" 152 75425 50531 37338 9075 8716 20296
"40" 156 85731 40100 39861 10409 10669 24792
"41" 160 95291 30494 40816 11702 12804 29969
"42" 164 104117 21733 40328 12953 15234 35602
"43" 168 111241 14714 37789 13801 17857 41794
"44" 172 116881 9241 33705 14248 20659 48269
"45" 176 120860 5442 28524 14065 23473 54798
"46" 180 123439 3105 22914 13198 26123 61204
"47" 184 125025 1743 17401 12042 28551 67031
"48" 188 125941 1033 12429 10486 30781 72245
"49" 192 126495 632 8425 8806 32634 76630
"50" 196 126827 404 5401 7099 34189 80138
"51" 200 127039 285 3410 5302 35340 82987
