"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 24 12736 14 5 3 2
"3" 8 28 12730 17 3 5 3
"4" 12 31 12729 19 2 5 5
"5" 16 39 12720 23 5 5 6
"6" 20 45 12715 21 8 6 10
"7" 24 60 12700 31 9 7 13
"8" 28 67 12692 33 9 7 18
"9" 32 75 12684 36 8 8 23
"10" 36 87 12669 41 10 10 26
"11" 40 98 12660 44 9 12 33
"12" 44 104 12653 40 9 14 41
"13" 48 117 12643 41 15 15 46
"14" 52 128 12629 41 15 19 53
"15" 56 145 12615 48 16 19 62
"16" 60 157 12600 47 17 21 72
"17" 64 172 12586 56 15 22 79
"18" 68 186 12571 59 19 23 85
"19" 72 201 12557 57 16 29 99
"20" 76 212 12546 54 19 33 106
"21" 80 229 12525 59 19 37 114
"22" 84 254 12504 68 26 38 122
"23" 88 275 12484 77 22 41 135
"24" 92 300 12454 84 28 46 142
"25" 96 320 12437 85 28 52 155
"26" 100 349 12408 87 39 53 170
"27" 104 370 12382 94 30 63 183
"28" 108 398 12360 94 33 69 202
"29" 112 424 12332 99 31 76 218
"30" 116 450 12308 92 46 87 225
"31" 120 466 12288 83 41 96 246
"32" 124 500 12259 93 41 102 264
"33" 128 519 12238 82 37 109 291
"34" 132 545 12213 87 39 112 307
"35" 136 564 12193 81 46 120 317
"36" 140 586 12172 78 41 127 340
"37" 144 617 12138 91 39 131 356
"38" 148 644 12111 93 35 140 376
"39" 152 664 12093 94 34 144 392
"40" 156 687 12072 91 41 147 408
"41" 160 706 12052 81 42 158 425
"42" 164 728 12029 88 22 169 449
"43" 168 743 12016 79 30 173 461
"44" 172 752 12006 65 31 182 474
"45" 176 762 11994 54 24 192 492
"46" 180 773 11985 46 29 196 502
"47" 184 785 11974 46 25 202 512
"48" 188 794 11965 46 17 207 524
"49" 192 806 11954 42 20 212 532
"50" 196 809 11950 36 17 214 542
"51" 200 819 11940 31 20 217 551
