# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 10000 0 10 0 0
 4.000000E+00 11 9996 2 3 2 4
 8.000000E+00 12 9995 3 1 2 6
 1.200000E+01 13 9995 4 1 2 6
 1.600000E+01 13 9993 2 1 2 8
 2.000000E+01 15 9992 4 0 2 9
 2.400000E+01 16 9992 4 1 2 9
 2.800000E+01 18 9992 4 2 2 10
 3.200000E+01 20 9984 5 1 3 11
 3.600000E+01 20 9983 4 2 3 11
 4.000000E+01 26 9978 8 4 3 11
 4.400000E+01 31 9972 12 3 3 13
 4.800000E+01 33 9966 11 4 3 15
 5.200000E+01 32 9964 9 4 3 16
 5.600000E+01 42 9960 15 4 4 19
 6.000000E+01 51 9951 17 9 4 21
 6.400000E+01 56 9943 19 6 4 27
 6.800000E+01 62 9939 20 8 5 29
 7.200000E+01 76 9926 26 10 7 33
 7.600000E+01 81 9918 23 14 10 34
 8.000000E+01 91 9908 28 12 12 39
 8.400000E+01 95 9897 27 5 13 50
 8.800000E+01 105 9890 27 13 13 52
 9.200000E+01 114 9883 28 9 17 60
 9.600000E+01 120 9877 27 5 20 68
 1.000000E+02 124 9868 19 11 22 72
 1.040000E+02 135 9861 27 10 22 76
 1.080000E+02 144 9852 27 14 23 80
 1.120000E+02 152 9843 29 9 26 88
 1.160000E+02 158 9834 29 8 26 95
 1.200000E+02 165 9831 28 10 28 99
 1.240000E+02 169 9824 29 8 30 102
 1.280000E+02 171 9818 24 9 32 106
 1.320000E+02 187 9806 32 13 32 110
 1.360000E+02 191 9800 30 10 37 114
 1.400000E+02 204 9794 31 13 41 119
 1.440000E+02 219 9784 28 18 46 127
 1.480000E+02 235 9771 36 16 52 131
 1.520000E+02 238 9760 30 12 59 137
 1.560000E+02 249 9753 32 14 61 142
 1.600000E+02 253 9750 25 19 62 147
 1.640000E+02 260 9740 22 22 66 150
 1.680000E+02 269 9727 24 17 67 161
 1.720000E+02 288 9716 37 13 70 168
 1.760000E+02 291 9712 30 14 72 175
 1.800000E+02 296 9706 25 16 72 183
 1.840000E+02 291 9698 16 12 72 191
 1.880000E+02 302 9694 24 9 75 194
 1.920000E+02 308 9687 20 13 77 198
 1.960000E+02 319 9679 22 13 78 206
 2.000000E+02 336 9675 27 14 83 212

#Simulation ended (eff.: 0.941122, detail below)
	#Events: 13107
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
