# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 2.000000E+00 0 7000 0 0 0 0
 4.000000E+00 0 7000 0 0 0 0
 6.000000E+00 2 7000 2 0 0 0
 8.000000E+00 1 7000 1 0 0 0
 1.000000E+01 3 7000 3 0 0 0
 1.200000E+01 8 7000 8 0 0 0
 1.400000E+01 3 7000 3 0 0 0
 1.600000E+01 6 7000 6 0 0 0
 1.800000E+01 2 7000 2 0 0 0
 2.000000E+01 2 7000 2 0 0 0
 2.200000E+01 2 7000 2 0 0 0
 2.400000E+01 1 7000 1 0 0 0
 2.600000E+01 2 7000 2 0 0 0
 2.800000E+01 4 7000 3 0 0 1
 3.000000E+01 5 7000 4 0 0 1
 3.200000E+01 3 7000 2 0 0 1
 3.400000E+01 6 7000 4 1 0 1
 3.600000E+01 4 6998 3 0 0 1
 3.800000E+01 10 6997 8 1 0 1
 4.000000E+01 12 6997 10 1 0 1
 4.200000E+01 8 6997 5 1 1 1
 4.400000E+01 15 6996 8 5 2 1
 4.600000E+01 12 6995 7 2 2 2
 4.800000E+01 10 6995 5 2 2 2
 5.000000E+01 12 6994 6 2 3 2
 5.200000E+01 12 6992 7 0 4 3
 5.400000E+01 15 6990 9 0 6 3
 5.600000E+01 15 6990 9 0 6 3
 5.800000E+01 10 6990 4 0 6 3
 6.000000E+01 17 6990 10 1 6 3
 6.200000E+01 14 6990 7 1 6 3
 6.400000E+01 14 6989 6 0 6 5
 6.600000E+01 20 6988 11 1 6 5
 6.800000E+01 22 6987 12 2 6 5
 7.000000E+01 21 6983 8 5 7 5
 7.200000E+01 28 6980 14 4 10 6
 7.400000E+01 27 6979 13 4 10 6
 7.600000E+01 28 6979 16 1 11 6
 7.800000E+01 28 6979 15 1 12 6
 8.000000E+01 26 6979 9 3 12 8
 8.200000E+01 31 6975 13 3 13 9
 8.400000E+01 39 6973 21 2 14 10
 8.600000E+01 44 6973 24 3 17 10
 8.800000E+01 45 6971 23 4 18 10
 9.000000E+01 50 6968 29 3 18 10
 9.200000E+01 52 6965 31 3 18 10
 9.400000E+01 63 6964 40 4 19 10
 9.600000E+01 60 6957 31 10 19 10
 9.800000E+01 66 6949 38 8 20 10
 1.000000E+02 63 6943 32 10 21 10
 1.020000E+02 72 6935 42 8 22 11
 1.040000E+02 78 6930 44 10 23 13
 1.060000E+02 77 6923 45 7 23 14
 1.080000E+02 80 6918 45 7 24 17
 1.100000E+02 93 6913 55 9 27 17
 1.120000E+02 88 6905 49 5 30 22
 1.140000E+02 111 6898 68 7 34 24
 1.160000E+02 102 6894 55 8 34 27
 1.180000E+02 116 6881 64 11 36 29
 1.200000E+02 125 6873 72 10 40 30
 1.220000E+02 125 6871 65 13 42 34
 1.240000E+02 153 6865 83 23 43 34
 1.260000E+02 150 6859 78 18 49 39
 1.280000E+02 151 6847 80 8 55 46
 1.300000E+02 182 6837 99 17 62 47
 1.320000E+02 180 6833 89 19 65 52
 1.340000E+02 189 6820 96 14 71 56
 1.360000E+02 199 6807 94 20 75 60
 1.380000E+02 248 6797 137 20 83 64
 1.400000E+02 245 6783 130 17 88 71
 1.420000E+02 262 6773 138 24 93 73
 1.440000E+02 254 6758 130 18 97 77
 1.460000E+02 284 6752 153 20 102 81
 1.480000E+02 293 6737 149 25 109 86
 1.500000E+02 330 6719 178 26 114 91
 1.520000E+02 376 6684 205 39 121 95
 1.540000E+02 383 6648 196 40 134 103
 1.560000E+02 401 6619 196 39 150 117
 1.580000E+02 444 6596 229 41 156 124
 1.600000E+02 465 6569 245 35 172 131
 1.620000E+02 469 6546 234 44 179 136
 1.640000E+02 520 6520 264 49 189 150
 1.660000E+02 547 6485 271 58 204 158
 1.680000E+02 603 6457 318 53 218 165
 1.700000E+02 640 6433 326 68 227 176
 1.720000E+02 680 6399 359 56 244 190
 1.740000E+02 701 6365 350 63 259 207
 1.760000E+02 793 6336 416 70 278 220
 1.780000E+02 840 6285 430 78 299 236
 1.800000E+02 866 6238 430 76 324 255
 1.820000E+02 910 6182 440 84 347 275
 1.840000E+02 1001 6132 510 82 373 290
 1.860000E+02 1081 6080 549 88 398 316
 1.880000E+02 1131 6018 574 85 428 337
 1.900000E+02 1168 5955 581 88 466 355
 1.920000E+02 1224 5903 611 85 489 376
 1.940000E+02 1305 5850 633 108 525 397
 1.960000E+02 1398 5788 679 126 554 416
 1.980000E+02 1488 5716 720 132 589 447
 2.000000E+02 1586 5642 780 136 623 474

#Simulation ended (eff.: 0.929044, detail below)
	#Events: 36347
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
