"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127485 14 5 1 4
"3" 32 30 127480 20 4 1 5
"4" 48 36 127471 25 2 1 8
"5" 64 42 127467 27 6 1 8
"6" 80 47 127460 31 3 2 11
"7" 96 65 127443 40 8 3 14
"8" 112 81 127428 50 9 6 16
"9" 128 104 127404 65 13 6 20
"10" 144 135 127370 83 13 12 27
"11" 160 179 127321 110 20 17 32
"12" 176 230 127272 144 24 17 45
"13" 192 305 127202 196 30 21 58
"14" 208 375 127123 236 31 28 80
"15" 224 475 127024 283 54 39 99
"16" 240 622 126877 379 62 55 126
"17" 256 773 126717 475 64 74 160
"18" 272 953 126541 585 95 84 189
"19" 288 1203 126284 714 136 110 243
"20" 304 1589 125877 963 184 142 300
"21" 320 2025 125438 1243 202 189 391
"22" 336 2565 124878 1587 244 224 510
"23" 352 3222 124201 1964 333 273 652
"24" 368 4098 123331 2496 415 348 839
"25" 384 5270 122105 3206 553 449 1062
"26" 400 6670 120677 4067 668 570 1365
"27" 416 8477 118827 5151 902 700 1724
"28" 432 10530 116674 6350 1071 901 2208
"29" 448 13313 113883 7985 1374 1138 2816
"30" 464 16648 110409 9875 1741 1450 3582
"31" 480 20839 106156 12286 2257 1824 4472
"32" 496 26066 100789 15262 2877 2303 5624
"33" 512 32355 94397 18793 3538 2897 7127
"34" 528 39594 86982 22597 4419 3673 8905
"35" 544 47916 78489 26805 5351 4646 11114
"36" 560 57105 69110 30961 6504 5757 13883
"37" 576 67136 58986 34891 7888 7183 17174
"38" 592 77564 48382 38163 9329 8854 21218
"39" 608 87810 38032 40404 10751 10796 25859
"40" 624 97337 28482 41130 12067 13039 31101
"41" 640 105880 19993 40221 13191 15582 36886
"42" 656 112792 13162 37329 13886 18291 43286
"43" 672 118102 8093 33061 14219 21084 49738
"44" 688 121502 4816 27406 13936 23885 56275
"45" 704 123833 2695 21544 13345 26474 62470
"46" 720 125243 1513 15987 12070 28875 68311
"47" 736 126146 849 11293 10380 31064 73409
"48" 752 126621 520 7658 8388 32897 77678
"49" 768 126921 346 4909 6522 34350 81140
"50" 784 127109 255 3038 4918 35451 83702
"51" 800 127209 190 1755 3588 36253 85613
