"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 12 12748 2 6 2 2
"3" 8 19 12741 9 3 2 5
"4" 12 22 12737 10 3 4 5
"5" 16 25 12735 11 2 6 6
"6" 20 27 12732 10 3 6 8
"7" 24 33 12726 15 2 6 10
"8" 28 37 12722 16 2 7 12
"9" 32 39 12720 14 6 7 12
"10" 36 48 12712 21 4 10 13
"11" 40 50 12710 19 7 10 14
"12" 44 60 12699 25 6 12 17
"13" 48 70 12689 31 6 12 21
"14" 52 78 12680 31 8 14 25
"15" 56 89 12668 33 12 14 30
"16" 60 101 12658 39 10 17 35
"17" 64 109 12648 34 15 20 40
"18" 68 122 12638 35 18 24 45
"19" 72 139 12621 43 13 26 57
"20" 76 148 12610 42 14 30 62
"21" 80 162 12596 45 21 31 65
"22" 84 188 12569 60 18 36 74
"23" 88 202 12554 61 18 42 81
"24" 92 219 12539 62 17 49 91
"25" 96 229 12528 62 18 53 96
"26" 100 245 12508 54 30 55 106
"27" 104 269 12486 69 27 61 112
"28" 108 280 12478 67 25 63 125
"29" 112 295 12464 62 26 66 141
"30" 116 319 12441 66 27 72 154
"31" 120 332 12427 59 24 80 169
"32" 124 346 12411 59 19 83 185
"33" 128 367 12392 59 23 85 200
"34" 132 379 12378 57 20 89 213
"35" 136 392 12365 60 19 95 218
"36" 140 398 12358 51 22 100 225
"37" 144 411 12345 48 23 108 232
"38" 148 425 12335 48 23 117 237
"39" 152 432 12328 39 26 120 247
"40" 156 439 12317 37 20 124 258
"41" 160 455 12304 44 22 127 262
"42" 164 474 12285 46 25 130 273
"43" 168 485 12273 49 19 136 281
"44" 172 486 12271 42 14 141 289
"45" 176 497 12262 38 19 145 295
"46" 180 510 12248 39 21 148 302
"47" 184 522 12237 40 14 152 316
"48" 188 525 12235 32 16 154 323
"49" 192 534 12226 29 18 157 330
"50" 196 543 12215 30 18 162 333
"51" 200 551 12209 30 16 164 341
