"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12740 9 7 1 2
"3" 8 23 12736 13 5 2 3
"4" 12 28 12728 17 3 4 4
"5" 16 35 12724 19 5 4 7
"6" 20 43 12717 23 5 6 9
"7" 24 50 12709 23 6 8 13
"8" 28 54 12704 23 5 8 18
"9" 32 63 12696 25 6 9 23
"10" 36 67 12691 24 5 11 27
"11" 40 74 12685 25 7 13 29
"12" 44 88 12672 33 6 14 35
"13" 48 94 12665 33 7 14 40
"14" 52 109 12651 42 9 14 44
"15" 56 117 12639 47 7 16 47
"16" 60 131 12627 48 12 18 53
"17" 64 149 12607 50 15 24 60
"18" 68 169 12589 62 12 28 67
"19" 72 181 12576 60 18 31 72
"20" 76 205 12554 61 30 32 82
"21" 80 222 12536 68 26 37 91
"22" 84 233 12525 66 19 43 105
"23" 88 250 12506 57 30 47 116
"24" 92 274 12481 70 24 51 129
"25" 96 294 12459 74 23 57 140
"26" 100 322 12435 88 21 60 153
"27" 104 357 12402 100 33 64 160
"28" 108 370 12384 90 37 70 173
"29" 112 394 12364 83 42 76 193
"30" 116 421 12337 88 37 84 212
"31" 120 451 12306 100 36 91 224
"32" 124 474 12282 92 36 97 249
"33" 128 497 12260 92 34 103 268
"34" 132 523 12231 86 50 108 279
"35" 136 549 12206 96 43 114 296
"36" 140 560 12195 86 38 122 314
"37" 144 582 12174 83 43 129 327
"38" 148 608 12150 86 30 141 351
"39" 152 624 12135 73 35 146 370
"40" 156 647 12109 71 34 154 388
"41" 160 664 12093 64 36 161 403
"42" 164 685 12069 70 28 169 418
"43" 168 701 12055 71 25 174 431
"44" 172 716 12041 66 27 178 445
"45" 176 734 12026 64 24 181 465
"46" 180 752 12005 59 25 191 477
"47" 184 772 11987 67 24 195 486
"48" 188 784 11976 59 28 201 496
"49" 192 799 11960 54 29 207 509
"50" 196 813 11945 54 24 212 523
"51" 200 819 11941 44 20 217 538
