"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127491 13 5 3 2
"3" 8 27 127482 17 2 4 4
"4" 12 33 127477 22 2 4 5
"5" 16 33 127476 19 5 4 5
"6" 20 49 127461 29 6 6 8
"7" 24 65 127445 40 7 6 12
"8" 28 82 127425 45 12 9 16
"9" 32 116 127390 70 10 13 23
"10" 36 148 127358 92 14 16 26
"11" 40 185 127319 117 18 18 32
"12" 44 241 127262 149 26 21 45
"13" 48 310 127194 193 25 27 65
"14" 52 389 127111 238 35 34 82
"15" 56 489 127005 291 49 44 105
"16" 60 613 126884 371 58 55 129
"17" 64 764 126722 459 75 73 157
"18" 68 988 126494 596 99 96 197
"19" 72 1240 126232 738 128 121 253
"20" 76 1589 125887 949 159 146 335
"21" 80 2026 125442 1230 205 182 409
"22" 84 2530 124912 1523 256 215 536
"23" 88 3249 124186 1966 348 272 663
"24" 92 4084 123299 2476 413 348 847
"25" 96 5156 122218 3086 566 452 1052
"26" 100 6577 120789 3951 735 570 1321
"27" 104 8302 118994 4989 893 718 1702
"28" 108 10418 116830 6250 1100 912 2156
"29" 112 13237 113933 7893 1452 1178 2714
"30" 116 16707 110386 9994 1755 1484 3474
"31" 120 20793 106206 12321 2181 1888 4403
"32" 124 25664 101238 15002 2772 2345 5545
"33" 128 31840 94937 18445 3440 2927 7028
"34" 132 38865 87736 22113 4329 3658 8765
"35" 136 47171 79195 26233 5360 4620 10958
"36" 140 56420 69859 30509 6524 5786 13601
"37" 144 66183 59940 34355 7718 7224 16886
"38" 148 76346 49608 37545 9232 8903 20666
"39" 152 86566 39264 39841 10732 10797 25196
"40" 156 96198 29589 40784 12039 13066 30309
"41" 160 104835 20973 40162 13160 15497 36016
"42" 164 112055 13900 37695 14029 18161 42170
"43" 168 117362 8689 33408 14390 20923 48641
"44" 172 121166 5144 28079 14208 23694 55185
"45" 176 123520 2972 22124 13489 26399 61508
"46" 180 125108 1686 16635 12037 28892 67544
"47" 184 126035 934 11882 10452 31070 72631
"48" 188 126536 585 7983 8738 32888 76927
"49" 192 126866 371 5140 6821 34392 80513
"50" 196 127072 260 3160 5125 35584 83203
"51" 200 127204 200 1942 3628 36437 85197
