# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 12 99989 5 4 0 3
 8.000000E+00 26 99974 18 3 0 5
 1.200000E+01 27 99966 17 4 0 6
 1.600000E+01 34 99959 19 4 3 8
 2.000000E+01 45 99943 27 4 5 9
 2.400000E+01 57 99928 30 10 5 12
 2.800000E+01 77 99913 43 7 7 20
 3.200000E+01 90 99895 45 11 9 25
 3.600000E+01 136 99859 85 10 11 30
 4.000000E+01 157 99822 88 18 13 38
 4.400000E+01 202 99777 118 18 21 45
 4.800000E+01 250 99717 138 29 27 56
 5.200000E+01 318 99622 176 43 32 67
 5.600000E+01 432 99507 260 42 43 87
 6.000000E+01 532 99402 311 61 50 110
 6.400000E+01 695 99217 400 76 67 152
 6.800000E+01 896 98966 516 110 85 185
 7.200000E+01 1155 98701 661 142 109 243
 7.600000E+01 1446 98327 819 173 142 312
 8.000000E+01 1861 97893 1060 195 180 426
 8.400000E+01 2419 97309 1382 275 223 539
 8.800000E+01 3039 96493 1723 361 274 681
 9.200000E+01 3918 95541 2249 447 355 867
 9.600000E+01 4831 94381 2749 564 436 1082
 1.000000E+02 6218 92880 3559 697 581 1381
 1.040000E+02 7771 91053 4417 887 747 1720
 1.080000E+02 9763 88786 5442 1159 951 2211
 1.120000E+02 12300 85812 6855 1472 1190 2783
 1.160000E+02 15220 82316 8389 1766 1521 3544
 1.200000E+02 18861 77966 10295 2209 1903 4454
 1.240000E+02 23214 72647 12351 2881 2358 5624
 1.280000E+02 28196 66419 14656 3409 3040 7091
 1.320000E+02 33448 59329 16748 4050 3805 8845
 1.360000E+02 39329 51468 18808 4914 4683 10924
 1.400000E+02 45352 43074 20468 5771 5716 13397
 1.440000E+02 51278 34435 21439 6578 6991 16270
 1.480000E+02 56849 25906 21581 7317 8427 19524
 1.520000E+02 61701 18339 20825 7933 9908 23035
 1.560000E+02 65923 12178 19224 8375 11562 26762
 1.600000E+02 69089 7609 16647 8449 13209 30784
 1.640000E+02 71672 4465 13857 8318 14781 34716
 1.680000E+02 73305 2550 10665 7838 16356 38446
 1.720000E+02 74629 1384 7941 6960 17810 41918
 1.760000E+02 75566 791 5631 6018 19056 44861
 1.800000E+02 76030 494 3732 4879 20154 47265
 1.840000E+02 76382 327 2366 3811 20964 49241
 1.880000E+02 76661 247 1411 2851 21641 50758
 1.920000E+02 76892 191 911 2017 22126 51838
 1.960000E+02 76989 152 546 1305 22457 52681
 2.000000E+02 77048 137 304 906 22656 53182

#Simulation ended (eff.: 0.947868, detail below)
	#Events: 1419459
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
