"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12742 8 5 1 4
"3" 8 20 12740 10 4 1 5
"4" 12 24 12735 11 5 1 7
"5" 16 29 12730 15 5 2 7
"6" 20 34 12725 17 5 4 8
"7" 24 43 12717 20 8 5 10
"8" 28 48 12712 22 4 7 15
"9" 32 50 12709 22 4 9 15
"10" 36 55 12705 22 5 9 19
"11" 40 58 12700 18 10 9 21
"12" 44 68 12689 23 13 10 22
"13" 48 85 12674 32 14 11 28
"14" 52 100 12659 42 13 14 31
"15" 56 108 12650 45 11 16 36
"16" 60 119 12639 43 16 17 43
"17" 64 134 12624 48 13 20 53
"18" 68 153 12605 59 10 23 61
"19" 72 167 12592 61 19 23 64
"20" 76 184 12573 62 24 26 72
"21" 80 196 12560 59 24 32 81
"22" 84 212 12547 62 20 40 90
"23" 88 227 12531 57 19 46 105
"24" 92 247 12509 62 22 50 113
"25" 96 267 12490 74 19 53 121
"26" 100 285 12475 69 30 57 129
"27" 104 303 12451 68 25 64 146
"28" 108 323 12436 74 20 70 159
"29" 112 337 12420 70 27 73 167
"30" 116 354 12402 72 29 78 175
"31" 120 372 12382 67 33 86 186
"32" 124 401 12355 74 36 90 201
"33" 128 424 12332 81 35 94 214
"34" 132 449 12308 83 37 103 226
"35" 136 472 12286 77 42 112 241
"36" 140 492 12265 78 48 114 252
"37" 144 515 12243 82 39 120 274
"38" 148 525 12233 74 34 124 293
"39" 152 538 12218 63 35 129 311
"40" 156 560 12199 66 29 133 332
"41" 160 577 12179 67 23 140 347
"42" 164 590 12168 64 15 146 365
"43" 168 601 12157 53 21 152 375
"44" 172 605 12153 46 18 158 383
"45" 176 613 12145 33 18 159 403
"46" 180 629 12131 36 22 162 409
"47" 184 641 12118 37 17 168 419
"48" 188 651 12107 39 15 169 428
"49" 192 660 12099 41 13 170 436
"50" 196 669 12090 38 17 174 440
"51" 200 678 12080 39 13 178 448
