# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 0 15800 0 0 0 0
 8.000000E+00 1 15800 1 0 0 0
 1.200000E+01 6 15800 6 0 0 0
 1.600000E+01 4 15800 4 0 0 0
 2.000000E+01 6 15800 4 2 0 0
 2.400000E+01 4 15800 1 2 1 0
 2.800000E+01 6 15799 2 3 1 0
 3.200000E+01 8 15796 2 3 2 1
 3.600000E+01 11 15794 6 1 2 2
 4.000000E+01 17 15794 11 1 2 3
 4.400000E+01 13 15793 7 1 2 3
 4.800000E+01 20 15792 10 3 2 5
 5.200000E+01 21 15785 9 3 2 7
 5.600000E+01 20 15783 7 2 4 7
 6.000000E+01 21 15780 6 3 5 7
 6.400000E+01 27 15776 9 6 5 7
 6.800000E+01 28 15774 8 4 7 9
 7.200000E+01 30 15771 7 5 8 10
 7.600000E+01 41 15763 13 4 9 15
 8.000000E+01 38 15759 7 6 9 16
 8.400000E+01 43 15753 10 5 10 18
 8.800000E+01 54 15746 18 5 11 20
 9.200000E+01 49 15743 10 4 11 24
 9.600000E+01 53 15741 11 3 14 25
 1.000000E+02 62 15738 15 5 16 26
 1.040000E+02 70 15736 13 7 18 32
 1.080000E+02 71 15733 12 5 20 34
 1.120000E+02 71 15731 12 3 22 34
 1.160000E+02 72 15731 10 3 23 36
 1.200000E+02 72 15730 5 6 25 36
 1.240000E+02 75 15730 6 2 26 41
 1.280000E+02 81 15728 10 1 26 44
 1.320000E+02 84 15727 9 5 26 44
 1.360000E+02 93 15721 15 6 28 44
 1.400000E+02 94 15718 11 8 28 47
 1.440000E+02 94 15717 11 6 29 48
 1.480000E+02 97 15714 10 8 29 50
 1.520000E+02 96 15709 9 4 31 52
 1.560000E+02 98 15706 9 2 32 55
 1.600000E+02 99 15704 9 3 32 55
 1.640000E+02 103 15704 10 4 33 56
 1.680000E+02 104 15702 8 6 33 57
 1.720000E+02 106 15699 7 5 34 60
 1.760000E+02 104 15697 5 3 35 61
 1.800000E+02 107 15696 4 2 35 66
 1.840000E+02 113 15695 7 3 36 67
 1.880000E+02 115 15693 7 3 38 67
 1.920000E+02 120 15692 12 3 38 67
 1.960000E+02 124 15690 10 6 39 69
 2.000000E+02 124 15689 6 6 39 73

#Simulation ended (eff.: 0.957875, detail below)
	#Events: 15690
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
