"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127484 14 5 1 4
"3" 8 31 127477 21 3 2 5
"4" 12 38 127471 25 4 3 6
"5" 16 45 127464 29 4 4 8
"6" 20 50 127457 30 5 6 9
"7" 24 65 127444 36 8 9 12
"8" 28 91 127418 52 13 10 16
"9" 32 108 127399 61 11 14 22
"10" 36 136 127369 77 12 17 30
"11" 40 181 127323 111 13 19 38
"12" 44 229 127277 137 20 24 48
"13" 48 276 127226 168 18 29 61
"14" 52 350 127147 217 32 31 70
"15" 56 441 127056 275 40 38 88
"16" 60 553 126943 338 52 47 116
"17" 64 727 126771 441 87 59 140
"18" 68 924 126562 560 99 78 187
"19" 72 1164 126308 718 125 97 224
"20" 76 1464 126003 890 164 119 291
"21" 80 1863 125604 1141 199 159 364
"22" 84 2432 125022 1505 283 193 451
"23" 88 3143 124300 1940 362 258 583
"24" 92 4033 123361 2516 432 341 744
"25" 96 5090 122284 3167 512 439 972
"26" 100 6404 120930 3909 672 553 1270
"27" 104 8138 119188 4935 865 707 1631
"28" 108 10326 116919 6253 1117 887 2069
"29" 112 13040 114116 7834 1370 1128 2708
"30" 116 16439 110677 9832 1768 1449 3390
"31" 120 20687 106332 12386 2179 1816 4306
"32" 124 25568 101297 15093 2721 2296 5458
"33" 128 31616 95120 18481 3401 2916 6818
"34" 132 38846 87710 22253 4316 3634 8643
"35" 136 46947 79410 26208 5304 4613 10822
"36" 140 56048 70242 30393 6308 5760 13587
"37" 144 65690 60414 34071 7750 7156 16713
"38" 148 75773 50122 37182 9157 8815 20619
"39" 152 85889 39971 39381 10666 10693 25149
"40" 156 95411 30430 40374 11785 12913 30339
"41" 160 103926 21982 39667 12874 15367 36018
"42" 164 111097 14854 37267 13710 18012 42108
"43" 168 116698 9387 33307 14228 20731 48432
"44" 172 120752 5553 28312 13915 23544 54981
"45" 176 123368 3165 22727 13158 26199 61284
"46" 180 124958 1780 17046 12098 28623 67191
"47" 184 125978 973 12269 10578 30850 72281
"48" 188 126504 588 8453 8717 32746 76588
"49" 192 126868 371 5556 6916 34357 80039
"50" 196 127052 250 3460 5292 35491 82809
"51" 200 127197 185 2106 3812 36367 84912
