"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 20 127490 10 7 1 2
"3" 8 29 127479 19 4 1 5
"4" 12 34 127473 22 1 3 8
"5" 16 37 127472 24 1 4 8
"6" 20 42 127467 24 3 5 10
"7" 24 52 127456 30 6 6 10
"8" 28 74 127435 42 13 7 12
"9" 32 105 127404 65 15 7 18
"10" 36 137 127371 87 14 11 25
"11" 40 172 127336 109 14 15 34
"12" 44 208 127295 133 18 17 40
"13" 48 277 127225 174 35 20 48
"14" 52 370 127129 239 35 27 69
"15" 56 456 127037 286 47 34 89
"16" 60 607 126885 381 63 46 117
"17" 64 796 126703 504 84 61 147
"18" 68 1030 126453 652 114 75 189
"19" 72 1326 126150 853 136 95 242
"20" 76 1678 125778 1071 171 131 305
"21" 80 2153 125295 1354 247 170 382
"22" 84 2780 124657 1749 309 221 501
"23" 88 3584 123820 2230 412 309 633
"24" 92 4586 122807 2867 461 414 844
"25" 96 5778 121598 3594 569 532 1083
"26" 100 7358 119952 4470 822 665 1401
"27" 104 9387 117872 5752 984 840 1811
"28" 108 11873 115297 7222 1259 1035 2357
"29" 112 15119 112024 9191 1622 1341 2965
"30" 116 18811 108193 11288 2070 1688 3765
"31" 120 23594 103317 14053 2613 2128 4800
"32" 124 29372 97431 17245 3302 2698 6127
"33" 128 36191 90391 21003 3897 3437 7854
"34" 132 43873 82505 24849 4927 4253 9844
"35" 136 52830 73523 29071 6041 5346 12372
"36" 140 62209 63959 32873 7174 6750 15412
"37" 144 72123 53881 36236 8589 8280 19018
"38" 148 82448 43516 38950 10175 10053 23270
"39" 152 92572 33270 40625 11536 12163 28248
"40" 156 101514 24278 40510 12739 14507 33758
"41" 160 109218 16628 38679 13672 17095 39772
"42" 164 115308 10696 35109 14211 19811 46177
"43" 168 119715 6462 30235 14154 22629 52697
"44" 172 122715 3711 24507 13736 25310 59162
"45" 176 124623 2041 18951 12536 27925 65211
"46" 180 125713 1152 13718 11060 30290 70645
"47" 184 126412 662 9465 9340 32272 75335
"48" 188 126822 408 6212 7604 33835 79171
"49" 192 127012 281 3858 5787 35171 82196
"50" 196 127174 201 2356 4235 36112 84471
"51" 200 127255 158 1417 2992 36805 86041
