# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 2 15800 2 0 0 0
 8.000000E+00 6 15800 6 0 0 0
 1.200000E+01 6 15800 6 0 0 0
 1.600000E+01 14 15800 14 0 0 0
 2.000000E+01 8 15799 7 1 0 0
 2.400000E+01 11 15796 7 2 0 2
 2.800000E+01 23 15791 14 6 1 2
 3.200000E+01 26 15785 18 1 1 6
 3.600000E+01 32 15781 21 3 2 6
 4.000000E+01 47 15768 31 7 2 7
 4.400000E+01 51 15751 34 5 3 9
 4.800000E+01 64 15744 44 5 5 10
 5.200000E+01 100 15722 67 10 6 17
 5.600000E+01 140 15687 90 18 8 24
 6.000000E+01 191 15649 126 24 10 31
 6.400000E+01 236 15595 154 31 14 37
 6.800000E+01 290 15519 183 35 19 53
 7.200000E+01 382 15434 248 41 27 66
 7.600000E+01 472 15325 295 52 36 89
 8.000000E+01 609 15175 374 71 46 118
 8.400000E+01 768 15013 480 81 59 148
 8.800000E+01 1018 14798 643 103 80 192
 9.200000E+01 1282 14562 808 125 98 251
 9.600000E+01 1609 14195 985 182 127 315
 1.000000E+02 2020 13778 1237 198 171 414
 1.040000E+02 2528 13291 1528 274 209 517
 1.080000E+02 3277 12599 2001 347 278 651
 1.120000E+02 4015 11813 2422 406 343 844
 1.160000E+02 5125 10902 3120 528 428 1049
 1.200000E+02 6142 9848 3573 683 557 1329
 1.240000E+02 7708 8633 4524 814 688 1682
 1.280000E+02 9268 7236 5239 1030 860 2139
 1.320000E+02 11221 5744 6152 1274 1102 2693
 1.360000E+02 13399 4273 7149 1558 1397 3295
 1.400000E+02 15707 2951 8083 1820 1716 4088
 1.440000E+02 17869 1856 8599 2129 2137 5004
 1.480000E+02 19955 1091 8898 2471 2558 6028
 1.520000E+02 22229 598 9113 2819 3069 7228
 1.560000E+02 24008 328 8880 2901 3620 8607
 1.600000E+02 25599 168 8321 3101 4179 9998
 1.640000E+02 26610 89 7141 3190 4821 11458
 1.680000E+02 27633 44 6189 3097 5450 12897
 1.720000E+02 28160 23 4893 2959 6016 14292
 1.760000E+02 28414 11 3627 2620 6578 15589
 1.800000E+02 28634 7 2579 2287 7077 16691
 1.840000E+02 28753 5 1748 1885 7472 17648
 1.880000E+02 28771 4 1113 1416 7786 18456
 1.920000E+02 28841 2 700 1107 7999 19035
 1.960000E+02 28820 2 420 767 8174 19459
 2.000000E+02 28895 2 250 608 8300 19737

#Simulation ended (eff.: 0.950465, detail below)
	#Events: 612877
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
