# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 2 0 0 0
 8.000000E+00 1 7000 1 0 0 0
 1.200000E+01 3 7000 2 1 0 0
 1.600000E+01 7 7000 6 0 0 1
 2.000000E+01 5 7000 4 0 0 1
 2.400000E+01 10 6999 9 0 0 1
 2.800000E+01 11 6998 8 2 0 1
 3.200000E+01 14 6991 10 2 0 2
 3.600000E+01 13 6989 8 2 0 3
 4.000000E+01 22 6980 15 4 0 3
 4.400000E+01 33 6967 24 4 0 5
 4.800000E+01 41 6965 31 3 0 7
 5.200000E+01 39 6955 25 5 1 8
 5.600000E+01 61 6938 40 6 4 11
 6.000000E+01 88 6920 59 9 5 15
 6.400000E+01 109 6899 68 15 7 19
 6.800000E+01 169 6862 120 15 11 23
 7.200000E+01 197 6834 134 19 13 31
 7.600000E+01 225 6794 150 19 17 39
 8.000000E+01 293 6748 205 20 19 49
 8.400000E+01 363 6687 258 28 24 53
 8.800000E+01 453 6612 315 34 33 71
 9.200000E+01 601 6516 423 44 38 96
 9.600000E+01 779 6408 555 57 47 120
 1.000000E+02 976 6241 681 79 67 149
 1.040000E+02 1209 6015 833 104 86 186
 1.080000E+02 1566 5714 1070 137 119 240
 1.120000E+02 1913 5390 1315 149 142 307
 1.160000E+02 2422 5015 1662 213 165 382
 1.200000E+02 2998 4539 2055 237 215 491
 1.240000E+02 3725 4049 2554 297 264 610
 1.280000E+02 4497 3498 3033 366 337 761
 1.320000E+02 5569 2883 3694 503 431 941
 1.360000E+02 6625 2226 4264 651 535 1175
 1.400000E+02 7775 1634 4891 738 663 1483
 1.440000E+02 9072 1069 5494 908 827 1843
 1.480000E+02 10307 632 5962 1048 1018 2279
 1.520000E+02 11266 366 6148 1107 1208 2803
 1.560000E+02 12070 208 6077 1233 1425 3335
 1.600000E+02 12916 97 5969 1375 1659 3913
 1.640000E+02 13408 53 5497 1435 1918 4558
 1.680000E+02 13627 27 4693 1519 2213 5202
 1.720000E+02 13742 14 3950 1444 2475 5873
 1.760000E+02 13449 9 2940 1302 2715 6492
 1.800000E+02 13514 3 2316 1208 2944 7046
 1.840000E+02 13206 1 1482 986 3185 7553
 1.880000E+02 13066 0 961 813 3350 7942
 1.920000E+02 12956 0 599 616 3487 8254
 1.960000E+02 12884 0 359 461 3580 8484
 2.000000E+02 12831 0 229 330 3657 8615

#Simulation ended (eff.: 0.962305, detail below)
	#Events: 466082
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
