"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 25 12735 15 7 0 3
"3" 8 29 12731 18 4 1 6
"4" 12 35 12725 21 6 2 6
"5" 16 42 12717 23 6 3 10
"6" 20 55 12705 34 5 5 11
"7" 24 60 12698 33 7 6 14
"8" 28 68 12688 34 8 9 17
"9" 32 80 12679 37 13 11 19
"10" 36 85 12671 37 11 14 23
"11" 40 93 12666 37 10 16 30
"12" 44 105 12653 38 12 22 33
"13" 48 120 12640 38 18 23 41
"14" 52 137 12622 47 17 28 45
"15" 56 155 12605 57 15 31 52
"16" 60 162 12595 54 13 34 61
"17" 64 178 12579 59 17 35 67
"18" 68 193 12566 58 22 41 72
"19" 72 215 12545 67 23 45 80
"20" 76 231 12524 65 28 51 87
"21" 80 251 12505 69 27 54 101
"22" 84 266 12486 70 25 58 113
"23" 88 293 12464 81 24 61 127
"24" 92 326 12432 92 29 64 141
"25" 96 349 12407 88 30 76 155
"26" 100 373 12384 98 24 79 172
"27" 104 404 12353 104 31 82 187
"28" 108 437 12322 103 50 83 201
"29" 112 468 12289 108 44 92 224
"30" 116 496 12254 105 53 104 234
"31" 120 534 12224 115 47 107 265
"32" 124 565 12191 123 45 112 285
"33" 128 599 12158 122 46 118 313
"34" 132 629 12128 110 50 126 343
"35" 136 661 12093 107 56 134 364
"36" 140 694 12063 108 47 152 387
"37" 144 714 12038 105 42 160 407
"38" 148 734 12020 94 39 171 430
"39" 152 754 12004 86 43 181 444
"40" 156 769 11988 74 47 190 458
"41" 160 793 11964 75 34 204 480
"42" 164 809 11946 75 32 212 490
"43" 168 829 11928 76 38 216 499
"44" 172 841 11916 60 44 222 515
"45" 176 861 11898 60 43 230 528
"46" 180 875 11884 61 36 234 544
"47" 184 889 11869 55 32 243 559
"48" 188 901 11858 56 21 249 575
"49" 192 910 11849 48 22 252 588
"50" 196 925 11835 44 26 262 593
"51" 200 926 11831 34 26 264 602
