"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 13 12747 3 6 1 3
"3" 8 20 12739 10 3 2 5
"4" 12 24 12736 12 0 5 7
"5" 16 25 12735 13 0 5 7
"6" 20 25 12734 11 2 5 7
"7" 24 33 12727 13 5 6 9
"8" 28 38 12722 18 2 7 11
"9" 32 47 12715 23 4 7 13
"10" 36 43 12713 17 4 7 15
"11" 40 55 12704 21 6 11 17
"12" 44 61 12697 22 6 11 22
"13" 48 74 12686 26 7 14 27
"14" 52 80 12679 28 6 16 30
"15" 56 86 12670 30 6 19 31
"16" 60 101 12659 35 10 20 36
"17" 64 111 12649 35 8 24 44
"18" 68 121 12637 38 9 25 49
"19" 72 134 12625 40 11 30 53
"20" 76 144 12612 42 8 32 62
"21" 80 153 12605 45 6 33 69
"22" 84 169 12591 49 11 34 75
"23" 88 177 12583 44 15 36 82
"24" 92 184 12573 35 19 41 89
"25" 96 200 12556 45 14 45 96
"26" 100 218 12538 52 15 48 103
"27" 104 233 12525 54 21 49 109
"28" 108 242 12514 49 21 56 116
"29" 112 262 12496 53 25 61 123
"30" 116 283 12474 66 16 68 133
"31" 120 301 12459 72 19 71 139
"32" 124 322 12433 70 25 75 152
"33" 128 345 12413 75 24 81 165
"34" 132 357 12400 68 29 85 175
"35" 136 372 12385 65 28 92 187
"36" 140 391 12369 67 28 97 199
"37" 144 406 12353 60 32 101 213
"38" 148 421 12338 54 31 109 227
"39" 152 436 12320 58 28 111 239
"40" 156 446 12311 58 25 116 247
"41" 160 458 12299 51 26 121 260
"42" 164 470 12288 46 24 125 275
"43" 168 494 12265 60 15 132 287
"44" 172 503 12256 56 24 132 291
"45" 176 511 12248 51 27 134 299
"46" 180 525 12233 48 23 141 313
"47" 184 533 12226 41 25 146 321
"48" 188 539 12219 33 22 153 331
"49" 192 548 12209 36 16 156 340
"50" 196 560 12199 32 21 159 348
"51" 200 574 12186 37 21 163 353
