# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 2 4700 2 0 0 0
 8.000000E+00 4 4700 4 0 0 0
 1.200000E+01 3 4700 3 0 0 0
 1.600000E+01 1 4700 1 0 0 0
 2.000000E+01 2 4700 2 0 0 0
 2.400000E+01 9 4700 9 0 0 0
 2.800000E+01 3 4700 3 0 0 0
 3.200000E+01 4 4700 3 0 0 1
 3.600000E+01 8 4696 7 0 0 1
 4.000000E+01 14 4696 12 1 0 1
 4.400000E+01 17 4696 16 0 0 1
 4.800000E+01 20 4696 16 2 0 2
 5.200000E+01 32 4690 28 2 0 2
 5.600000E+01 34 4684 28 3 1 2
 6.000000E+01 57 4675 42 8 3 4
 6.400000E+01 80 4653 61 3 6 10
 6.800000E+01 116 4637 82 14 8 12
 7.200000E+01 125 4618 91 9 11 14
 7.600000E+01 166 4596 118 12 14 22
 8.000000E+01 226 4564 169 13 17 27
 8.400000E+01 286 4523 204 26 19 37
 8.800000E+01 332 4463 230 29 23 50
 9.200000E+01 421 4382 297 36 28 60
 9.600000E+01 527 4315 374 38 34 81
 1.000000E+02 729 4191 531 55 44 99
 1.040000E+02 868 4052 606 72 58 132
 1.080000E+02 1094 3872 761 98 68 167
 1.120000E+02 1364 3653 932 119 90 223
 1.160000E+02 1824 3405 1279 143 117 285
 1.200000E+02 2214 3066 1471 207 154 382
 1.240000E+02 2729 2642 1804 261 189 475
 1.280000E+02 3309 2198 2152 310 236 611
 1.320000E+02 3951 1779 2507 391 300 753
 1.360000E+02 4802 1357 3051 440 359 952
 1.400000E+02 5600 952 3396 558 466 1180
 1.440000E+02 6244 618 3606 625 570 1443
 1.480000E+02 6985 385 3818 728 702 1737
 1.520000E+02 7599 222 3809 867 845 2078
 1.560000E+02 8087 137 3652 917 1019 2499
 1.600000E+02 8357 86 3294 953 1195 2915
 1.640000E+02 8578 43 2847 1021 1368 3342
 1.680000E+02 8726 19 2403 973 1540 3810
 1.720000E+02 8656 12 1856 847 1721 4232
 1.760000E+02 8614 7 1375 776 1865 4598
 1.800000E+02 8572 4 990 666 1987 4929
 1.840000E+02 8481 3 620 559 2098 5204
 1.880000E+02 8466 1 439 431 2186 5410
 1.920000E+02 8398 1 244 323 2259 5572
 1.960000E+02 8399 0 171 236 2304 5688
 2.000000E+02 8372 0 89 164 2350 5769

#Simulation ended (eff.: 0.955157, detail below)
	#Events: 258051
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
