"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 11 12748 2 4 1 4
"3" 8 16 12744 5 4 1 6
"4" 12 18 12740 6 3 2 7
"5" 16 27 12732 15 3 2 7
"6" 20 34 12726 20 3 3 8
"7" 24 36 12723 20 2 5 9
"8" 28 37 12722 16 5 5 11
"9" 32 46 12714 20 6 7 13
"10" 36 51 12709 22 8 8 13
"11" 40 60 12700 26 10 10 14
"12" 44 68 12691 30 8 10 20
"13" 48 73 12686 26 10 10 27
"14" 52 84 12675 33 6 12 33
"15" 56 89 12670 34 5 13 37
"16" 60 102 12658 38 9 14 41
"17" 64 113 12646 39 13 15 46
"18" 68 129 12630 46 14 18 51
"19" 72 141 12615 47 16 20 58
"20" 76 156 12603 52 11 24 69
"21" 80 170 12589 58 10 25 77
"22" 84 187 12573 59 15 29 84
"23" 88 200 12557 58 17 32 93
"24" 92 216 12542 55 24 35 102
"25" 96 235 12523 59 24 37 115
"26" 100 248 12509 63 20 39 126
"27" 104 275 12484 78 16 44 137
"28" 108 292 12468 80 19 45 148
"29" 112 300 12458 69 24 48 159
"30" 116 320 12435 69 25 55 171
"31" 120 345 12411 71 27 62 185
"32" 124 368 12388 73 27 66 202
"33" 128 396 12360 82 27 72 215
"34" 132 421 12336 89 24 76 232
"35" 136 437 12319 85 27 79 246
"36" 140 450 12305 76 27 86 261
"37" 144 476 12283 85 22 93 276
"38" 148 493 12263 79 34 97 283
"39" 152 513 12245 77 34 101 301
"40" 156 532 12221 69 35 109 319
"41" 160 552 12204 71 24 120 337
"42" 164 568 12187 73 20 126 349
"43" 168 582 12176 67 26 128 361
"44" 172 592 12165 51 32 132 377
"45" 176 605 12152 50 29 138 388
"46" 180 619 12137 49 31 143 396
"47" 184 632 12123 52 23 146 411
"48" 188 648 12110 49 21 153 425
"49" 192 663 12096 48 24 159 432
"50" 196 667 12091 39 24 164 440
"51" 200 676 12084 33 25 165 453
