# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 1 15800 1 0 0 0
 8.000000E+00 2 15800 2 0 0 0
 1.200000E+01 1 15800 1 0 0 0
 1.600000E+01 3 15800 3 0 0 0
 2.000000E+01 5 15800 5 0 0 0
 2.400000E+01 3 15800 3 0 0 0
 2.800000E+01 6 15799 5 1 0 0
 3.200000E+01 8 15797 7 0 0 1
 3.600000E+01 3 15794 1 1 0 1
 4.000000E+01 8 15793 5 0 0 3
 4.400000E+01 7 15792 4 0 0 3
 4.800000E+01 14 15792 10 1 0 3
 5.200000E+01 13 15790 7 2 0 4
 5.600000E+01 19 15789 9 1 2 7
 6.000000E+01 19 15787 8 0 4 7
 6.400000E+01 19 15787 5 2 5 7
 6.800000E+01 27 15782 10 3 5 9
 7.200000E+01 30 15781 12 2 6 10
 7.600000E+01 37 15780 10 8 9 10
 8.000000E+01 36 15777 8 4 12 12
 8.400000E+01 41 15772 13 1 13 14
 8.800000E+01 48 15768 11 8 13 16
 9.200000E+01 56 15762 12 10 15 19
 9.600000E+01 62 15756 14 9 17 22
 1.000000E+02 74 15752 22 7 17 28
 1.040000E+02 68 15746 15 5 17 31
 1.080000E+02 61 15742 8 4 17 32
 1.120000E+02 66 15740 9 6 17 34
 1.160000E+02 65 15736 8 4 18 35
 1.200000E+02 78 15733 18 4 18 38
 1.240000E+02 79 15730 15 4 20 40
 1.280000E+02 79 15726 10 5 22 42
 1.320000E+02 86 15725 13 5 22 46
 1.360000E+02 93 15724 19 3 22 49
 1.400000E+02 95 15721 17 5 22 51
 1.440000E+02 98 15716 14 7 23 54
 1.480000E+02 92 15714 7 1 27 57
 1.520000E+02 99 15712 9 6 27 57
 1.560000E+02 102 15709 9 7 28 58
 1.600000E+02 104 15706 6 10 28 60
 1.640000E+02 101 15702 3 4 29 65
 1.680000E+02 105 15697 7 3 29 66
 1.720000E+02 105 15697 6 4 29 66
 1.760000E+02 106 15697 6 2 30 68
 1.800000E+02 111 15694 7 2 30 72
 1.840000E+02 115 15690 11 1 30 73
 1.880000E+02 113 15689 7 2 30 74
 1.920000E+02 119 15687 9 3 32 75
 1.960000E+02 116 15687 6 1 33 76
 2.000000E+02 118 15687 3 3 33 79

#Simulation ended (eff.: 0.958588, detail below)
	#Events: 15833
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
