"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 21 127489 11 6 1 3
"3" 32 26 127484 15 2 3 6
"4" 48 29 127480 16 2 4 7
"5" 64 38 127472 23 3 5 7
"6" 80 51 127459 29 6 6 10
"7" 96 63 127446 36 7 7 13
"8" 112 74 127435 43 5 8 18
"9" 128 89 127419 54 5 10 20
"10" 144 102 127405 57 7 13 25
"11" 160 136 127373 75 12 16 33
"12" 176 164 127339 89 17 17 41
"13" 192 218 127288 130 19 18 51
"14" 208 265 127237 150 33 22 60
"15" 224 322 127180 190 29 26 77
"16" 240 410 127093 241 45 34 90
"17" 256 520 126981 308 59 39 114
"18" 272 657 126836 388 73 57 139
"19" 288 831 126660 494 85 78 174
"20" 304 1051 126425 626 115 94 216
"21" 320 1343 126134 808 142 117 276
"22" 336 1688 125792 1006 185 146 351
"23" 352 2119 125335 1258 224 192 445
"24" 368 2713 124738 1630 286 242 555
"25" 384 3421 124006 2046 374 299 702
"26" 400 4330 123069 2596 469 372 893
"27" 416 5585 121783 3371 618 480 1116
"28" 432 7053 120268 4287 755 611 1400
"29" 448 8907 118355 5423 899 761 1824
"30" 464 11234 116002 6823 1152 947 2312
"31" 480 14067 113090 8450 1472 1223 2922
"32" 496 17676 109373 10520 1946 1528 3682
"33" 512 22072 104877 13098 2363 1928 4683
"34" 528 27529 99354 16144 3038 2442 5905
"35" 544 33960 92686 19618 3777 3136 7429
"36" 560 41626 84895 23688 4575 3931 9432
"37" 576 50184 76159 27783 5709 4935 11757
"38" 592 59731 66433 31996 6966 6141 14628
"39" 608 69776 56236 35702 8317 7606 18151
"40" 624 80188 45744 38808 9789 9394 22197
"41" 640 90067 35720 40489 11242 11419 26917
"42" 656 99352 26461 40773 12526 13788 32265
"43" 672 107619 18245 39545 13599 16256 38219
"44" 688 114308 11657 36439 14236 18952 44681
"45" 704 119228 6982 31825 14343 21726 51334
"46" 720 122438 3988 26201 14052 24482 57703
"47" 736 124375 2196 20063 13170 27150 63992
"48" 752 125622 1225 14789 11516 29739 69578
"49" 768 126354 714 10316 9855 31769 74414
"50" 784 126736 458 6757 8077 33493 78409
"51" 800 126993 291 4241 6230 34912 81610
