# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 4 7000 3 1 0 0
 8.000000E+00 3 6998 1 2 0 0
 1.200000E+01 5 6996 4 0 0 1
 1.600000E+01 7 6995 6 0 0 1
 2.000000E+01 5 6994 4 0 0 1
 2.400000E+01 5 6994 3 1 0 1
 2.800000E+01 13 6993 10 0 0 3
 3.200000E+01 13 6992 8 2 0 3
 3.600000E+01 16 6990 12 1 0 3
 4.000000E+01 24 6986 18 2 0 4
 4.400000E+01 30 6977 21 3 1 5
 4.800000E+01 28 6971 17 3 1 7
 5.200000E+01 41 6958 29 4 1 7
 5.600000E+01 54 6953 38 5 3 8
 6.000000E+01 81 6937 64 3 3 11
 6.400000E+01 94 6920 73 3 5 13
 6.800000E+01 103 6902 72 8 7 16
 7.200000E+01 142 6874 98 12 8 24
 7.600000E+01 166 6845 107 17 10 32
 8.000000E+01 246 6797 165 29 14 38
 8.400000E+01 302 6736 204 32 20 46
 8.800000E+01 420 6673 299 30 29 62
 9.200000E+01 539 6590 387 39 34 79
 9.600000E+01 674 6478 480 55 38 101
 1.000000E+02 852 6348 611 66 50 125
 1.040000E+02 1049 6190 739 95 64 151
 1.080000E+02 1287 6003 900 105 86 196
 1.120000E+02 1690 5765 1168 149 112 261
 1.160000E+02 2121 5399 1472 181 135 333
 1.200000E+02 2664 4997 1870 222 158 414
 1.240000E+02 3262 4528 2253 285 203 521
 1.280000E+02 4025 3981 2752 358 273 642
 1.320000E+02 4891 3395 3275 448 340 828
 1.360000E+02 5960 2728 3935 520 439 1066
 1.400000E+02 7080 2092 4528 672 557 1323
 1.440000E+02 8360 1460 5174 789 699 1698
 1.480000E+02 9472 917 5650 891 859 2072
 1.520000E+02 10605 558 5921 1075 1057 2552
 1.560000E+02 11836 308 6269 1238 1263 3066
 1.600000E+02 12525 160 5999 1329 1553 3644
 1.640000E+02 13177 88 5684 1416 1803 4274
 1.680000E+02 13543 49 5123 1413 2077 4930
 1.720000E+02 13811 34 4373 1516 2352 5570
 1.760000E+02 13773 18 3487 1370 2670 6246
 1.800000E+02 13645 11 2600 1273 2933 6839
 1.840000E+02 13495 7 1883 1091 3138 7383
 1.880000E+02 13374 4 1268 947 3345 7814
 1.920000E+02 13264 2 846 714 3504 8200
 1.960000E+02 13159 1 523 527 3628 8481
 2.000000E+02 13064 1 314 354 3712 8684

#Simulation ended (eff.: 0.962408, detail below)
	#Events: 463614
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
