"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12742 7 8 0 2
"3" 8 22 12737 12 6 1 3
"4" 12 31 12727 19 5 3 4
"5" 16 40 12719 25 4 4 7
"6" 20 49 12710 30 5 5 9
"7" 24 57 12703 31 5 7 14
"8" 28 63 12695 33 5 9 16
"9" 32 72 12688 35 9 11 17
"10" 36 81 12678 34 12 13 22
"11" 40 95 12661 41 8 19 27
"12" 44 110 12648 45 14 21 30
"13" 48 119 12638 43 12 26 38
"14" 52 133 12623 51 8 30 44
"15" 56 151 12607 56 14 30 51
"16" 60 160 12597 51 18 34 57
"17" 64 177 12578 57 19 35 66
"18" 68 194 12562 63 19 41 71
"19" 72 211 12547 66 21 45 79
"20" 76 227 12530 63 22 51 91
"21" 80 239 12520 60 19 59 101
"22" 84 256 12502 60 20 65 111
"23" 88 279 12476 65 23 71 120
"24" 92 295 12463 66 24 75 130
"25" 96 318 12439 74 23 78 143
"26" 100 332 12426 68 30 82 152
"27" 104 338 12420 54 34 90 160
"28" 108 350 12405 54 32 92 172
"29" 112 369 12388 56 32 96 185
"30" 116 394 12365 62 25 108 199
"31" 120 411 12348 64 23 112 212
"32" 124 432 12321 65 26 117 224
"33" 128 447 12308 69 24 120 234
"34" 132 469 12291 70 32 126 241
"35" 136 488 12270 72 20 131 265
"36" 140 504 12255 65 29 134 276
"37" 144 520 12237 65 29 141 285
"38" 148 536 12221 63 30 147 296
"39" 152 541 12214 55 27 152 307
"40" 156 557 12201 56 24 158 319
"41" 160 574 12186 62 21 160 331
"42" 164 588 12169 60 20 167 341
"43" 168 607 12150 66 15 173 353
"44" 172 618 12140 58 24 174 362
"45" 176 631 12129 52 32 177 370
"46" 180 636 12123 43 25 188 380
"47" 184 644 12113 44 19 190 391
"48" 188 652 12107 41 17 193 401
"49" 192 660 12099 34 21 198 407
"50" 196 674 12084 38 14 202 420
"51" 200 684 12075 39 13 204 428
