"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 24 12735 14 7 0 3
"3" 8 30 12729 20 4 1 5
"4" 12 35 12724 23 4 1 7
"5" 16 41 12718 27 4 1 9
"6" 20 45 12714 24 2 2 17
"7" 24 48 12712 15 11 3 19
"8" 28 55 12704 19 10 5 21
"9" 32 60 12697 20 6 7 27
"10" 36 64 12695 18 10 8 28
"11" 40 75 12684 23 10 11 31
"12" 44 87 12672 33 8 12 34
"13" 48 87 12670 28 8 12 39
"14" 52 100 12657 32 14 14 40
"15" 56 109 12646 36 11 14 48
"16" 60 124 12635 42 9 17 56
"17" 64 135 12623 39 17 18 61
"18" 68 149 12606 40 15 23 71
"19" 72 172 12586 53 18 26 75
"20" 76 186 12572 56 18 28 84
"21" 80 206 12551 64 17 30 95
"22" 84 229 12530 72 20 33 104
"23" 88 242 12517 74 18 39 111
"24" 92 253 12506 70 25 40 118
"25" 96 272 12486 73 27 46 126
"26" 100 304 12451 78 37 49 140
"27" 104 322 12435 77 31 56 158
"28" 108 342 12417 82 27 64 169
"29" 112 355 12399 74 31 69 181
"30" 116 380 12376 83 32 70 195
"31" 120 395 12360 84 26 76 209
"32" 124 421 12337 86 20 85 230
"33" 128 432 12322 65 35 92 240
"34" 132 456 12303 70 30 98 258
"35" 136 470 12285 60 32 104 274
"36" 140 481 12274 53 30 113 285
"37" 144 503 12255 59 23 117 304
"38" 148 518 12242 60 18 123 317
"39" 152 531 12228 58 21 126 326
"40" 156 540 12219 49 28 129 334
"41" 160 555 12202 49 29 133 344
"42" 164 567 12189 44 30 138 355
"43" 168 587 12173 52 28 141 366
"44" 172 601 12157 57 22 145 377
"45" 176 609 12149 53 21 152 383
"46" 180 617 12138 48 18 155 396
"47" 184 631 12129 44 20 160 407
"48" 188 637 12122 29 27 167 414
"49" 192 642 12117 28 13 172 429
"50" 196 645 12111 23 12 176 434
"51" 200 653 12105 23 14 178 438
