"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127480 20 4 1 5
"3" 8 41 127468 31 2 1 7
"4" 12 45 127463 32 4 2 7
"5" 16 60 127448 41 5 6 8
"6" 20 65 127439 38 9 8 10
"7" 24 86 127421 52 9 10 15
"8" 28 107 127399 62 12 10 23
"9" 32 142 127365 87 15 12 28
"10" 36 186 127317 117 18 15 36
"11" 40 227 127277 142 23 20 42
"12" 44 286 127216 177 29 25 55
"13" 48 364 127136 225 36 36 67
"14" 52 467 127019 294 41 45 87
"15" 56 596 126899 377 57 56 106
"16" 60 726 126758 449 78 72 127
"17" 64 957 126525 583 115 84 175
"18" 68 1227 126255 736 149 107 235
"19" 72 1599 125859 982 178 143 296
"20" 76 2045 125422 1257 211 187 390
"21" 80 2557 124887 1567 249 244 497
"22" 84 3232 124185 1967 312 307 646
"23" 88 4094 123302 2458 438 381 817
"24" 92 5199 122187 3137 538 489 1035
"25" 96 6634 120697 4018 703 603 1310
"26" 100 8358 118951 5042 887 764 1665
"27" 104 10546 116687 6343 1097 974 2132
"28" 108 13309 113826 8030 1393 1186 2700
"29" 112 16864 110259 10154 1806 1501 3403
"30" 116 21013 105934 12481 2298 1894 4340
"31" 120 26229 100653 15470 2812 2416 5531
"32" 124 32287 94404 18713 3516 3098 6960
"33" 128 39608 87006 22573 4421 3896 8718
"34" 132 47963 78466 26619 5457 4885 11002
"35" 136 57201 69027 30848 6710 6032 13611
"36" 140 67134 58920 34862 7902 7447 16923
"37" 144 77366 48611 38112 9149 9128 20977
"38" 148 87312 38520 40174 10670 11047 25421
"39" 152 96918 28914 40902 12097 13275 30644
"40" 156 105251 20625 39819 13306 15706 36420
"41" 160 112246 13641 37180 13914 18391 42761
"42" 164 117622 8545 33003 14236 21148 49235
"43" 168 121372 4974 27802 14040 23855 55675
"44" 172 123682 2884 21890 13307 26635 61850
"45" 176 125115 1656 16355 11963 29108 67689
"46" 180 126005 976 11600 10262 31328 72815
"47" 184 126519 620 7859 8402 33167 77091
"48" 188 126865 396 5105 6622 34628 80510
"49" 192 127061 282 3181 4976 35750 83154
"50" 196 127191 200 1980 3592 36597 85022
"51" 200 127250 165 1156 2521 37177 86396
