# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 2 4700 2 0 0 0
 8.000000E+00 4 4700 4 0 0 0
 1.200000E+01 2 4697 1 0 0 1
 1.600000E+01 7 4695 4 1 1 1
 2.000000E+01 11 4689 6 2 2 1
 2.400000E+01 13 4684 7 1 2 3
 2.800000E+01 16 4683 8 3 2 3
 3.200000E+01 22 4678 13 2 2 5
 3.600000E+01 31 4672 19 3 2 7
 4.000000E+01 37 4665 23 1 5 8
 4.400000E+01 38 4661 19 5 5 9
 4.800000E+01 62 4651 40 5 6 11
 5.200000E+01 83 4623 50 8 10 15
 5.600000E+01 112 4601 71 11 11 19
 6.000000E+01 136 4562 87 11 13 25
 6.400000E+01 165 4532 100 19 14 32
 6.800000E+01 195 4494 126 14 17 38
 7.200000E+01 261 4455 172 26 20 43
 7.600000E+01 315 4380 202 37 24 52
 8.000000E+01 448 4302 318 28 35 67
 8.400000E+01 522 4233 362 31 42 87
 8.800000E+01 701 4112 489 52 51 109
 9.200000E+01 854 3972 582 65 63 144
 9.600000E+01 1124 3793 767 101 82 174
 1.000000E+02 1353 3582 923 106 98 226
 1.040000E+02 1711 3315 1138 161 122 290
 1.080000E+02 2134 3017 1405 193 165 371
 1.120000E+02 2619 2639 1695 239 214 471
 1.160000E+02 3294 2209 2141 312 266 575
 1.200000E+02 3943 1774 2505 365 345 728
 1.240000E+02 4659 1360 2897 440 417 905
 1.280000E+02 5437 920 3253 572 506 1106
 1.320000E+02 6192 602 3553 638 632 1369
 1.360000E+02 6922 377 3751 717 770 1684
 1.400000E+02 7582 224 3781 838 936 2027
 1.440000E+02 8117 132 3718 898 1087 2414
 1.480000E+02 8497 73 3460 950 1257 2830
 1.520000E+02 8857 43 3141 1002 1454 3260
 1.560000E+02 9043 20 2705 976 1649 3713
 1.600000E+02 8991 13 2083 946 1833 4129
 1.640000E+02 8964 6 1539 880 2020 4525
 1.680000E+02 8924 3 1070 771 2164 4919
 1.720000E+02 8845 1 733 596 2283 5233
 1.760000E+02 8779 0 444 495 2381 5459
 1.800000E+02 8752 0 316 346 2457 5633
 1.840000E+02 8702 0 205 218 2515 5764
 1.880000E+02 8691 0 93 180 2554 5864
 1.920000E+02 8684 0 54 136 2578 5916
 1.960000E+02 8658 0 25 80 2597 5956
 2.000000E+02 8673 0 25 47 2608 5993

#Simulation ended (eff.: 0.954758, detail below)
	#Events: 261110
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
