"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 4 0 6
"3" 8 20 12740 10 1 1 8
"4" 12 20 12739 10 1 1 8
"5" 16 22 12738 8 4 1 9
"6" 20 28 12732 11 5 1 11
"7" 24 32 12728 12 4 1 15
"8" 28 38 12721 17 4 1 16
"9" 32 40 12719 18 3 1 18
"10" 36 42 12718 17 3 1 21
"11" 40 46 12714 15 5 1 25
"12" 44 54 12706 20 6 1 27
"13" 48 57 12700 20 5 2 30
"14" 52 62 12697 19 5 2 36
"15" 56 69 12691 18 8 4 39
"16" 60 73 12686 21 4 5 43
"17" 64 78 12681 21 4 9 44
"18" 68 89 12670 24 10 9 46
"19" 72 96 12662 25 7 12 52
"20" 76 102 12655 25 4 13 60
"21" 80 108 12652 24 5 15 64
"22" 84 116 12644 28 4 17 67
"23" 88 122 12637 27 5 17 73
"24" 92 134 12625 30 12 17 75
"25" 96 146 12612 36 11 18 81
"26" 100 153 12606 37 7 21 88
"27" 104 157 12601 34 12 22 89
"28" 108 173 12584 37 14 26 96
"29" 112 184 12574 39 13 31 101
"30" 116 192 12565 36 14 34 108
"31" 120 201 12556 34 17 36 114
"32" 124 211 12547 35 14 40 122
"33" 128 225 12535 40 15 42 128
"34" 132 233 12526 40 14 43 136
"35" 136 244 12515 42 16 46 140
"36" 140 252 12508 36 18 55 143
"37" 144 259 12501 31 21 57 150
"38" 148 271 12489 36 17 60 158
"39" 152 274 12484 32 12 63 167
"40" 156 286 12474 34 16 65 171
"41" 160 294 12464 31 14 67 182
"42" 164 298 12461 27 13 69 189
"43" 168 305 12454 28 11 76 190
"44" 172 311 12447 26 11 78 196
"45" 176 317 12442 24 10 80 203
"46" 180 323 12435 21 13 80 209
"47" 184 328 12430 22 8 82 216
"48" 188 334 12426 25 2 84 223
"49" 192 335 12425 16 10 84 225
"50" 196 338 12422 14 3 88 233
"51" 200 341 12419 13 4 88 236
