# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 3 15800 3 0 0 0
 8.000000E+00 4 15800 4 0 0 0
 1.200000E+01 5 15799 3 2 0 0
 1.600000E+01 9 15799 7 0 0 2
 2.000000E+01 8 15799 3 2 0 3
 2.400000E+01 8 15799 5 0 0 3
 2.800000E+01 11 15799 6 1 1 3
 3.200000E+01 14 15798 9 0 2 3
 3.600000E+01 13 15797 6 1 2 4
 4.000000E+01 11 15797 4 0 3 4
 4.400000E+01 15 15796 4 4 3 4
 4.800000E+01 26 15792 14 3 4 5
 5.200000E+01 35 15782 21 4 4 6
 5.600000E+01 54 15762 35 8 4 7
 6.000000E+01 64 15740 40 10 4 10
 6.400000E+01 80 15720 46 13 7 14
 6.800000E+01 106 15684 66 12 10 18
 7.200000E+01 125 15651 80 12 10 23
 7.600000E+01 132 15622 76 11 15 30
 8.000000E+01 176 15601 110 13 19 34
 8.400000E+01 239 15550 147 31 22 39
 8.800000E+01 297 15488 191 27 26 53
 9.200000E+01 369 15418 228 41 33 67
 9.600000E+01 482 15315 297 63 40 82
 1.000000E+02 632 15162 405 66 58 103
 1.040000E+02 784 15001 496 75 72 141
 1.080000E+02 1006 14775 627 118 87 174
 1.120000E+02 1347 14460 844 156 108 239
 1.160000E+02 1702 14113 1072 170 141 319
 1.200000E+02 2096 13669 1305 208 180 403
 1.240000E+02 2620 13096 1596 290 227 507
 1.280000E+02 3282 12445 2002 374 265 641
 1.320000E+02 4206 11602 2601 431 348 826
 1.360000E+02 5206 10593 3171 547 432 1056
 1.400000E+02 6527 9447 3930 722 553 1322
 1.440000E+02 8016 8143 4674 922 708 1712
 1.480000E+02 9783 6667 5605 1140 889 2149
 1.520000E+02 11756 5218 6561 1336 1147 2712
 1.560000E+02 13951 3791 7487 1638 1430 3396
 1.600000E+02 16056 2572 8082 2000 1767 4207
 1.640000E+02 18435 1599 8821 2249 2189 5176
 1.680000E+02 20587 991 9085 2583 2704 6215
 1.720000E+02 22710 550 9189 2826 3239 7456
 1.760000E+02 24322 322 8642 3011 3837 8832
 1.800000E+02 25785 187 7931 3149 4452 10253
 1.840000E+02 27221 100 7238 3225 5090 11668
 1.880000E+02 27789 54 5795 3149 5717 13128
 1.920000E+02 28132 27 4451 2884 6317 14480
 1.960000E+02 28375 18 3228 2531 6840 15776
 2.000000E+02 28593 11 2330 2185 7263 16815

#Simulation ended (eff.: 0.952534, detail below)
	#Events: 582185
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
