# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 470 0 0 0 0
 4.000000E+00 0 470 0 0 0 0
 8.000000E+00 3 470 3 0 0 0
 1.200000E+01 3 470 3 0 0 0
 1.600000E+01 1 470 1 0 0 0
 2.000000E+01 4 470 3 0 1 0
 2.400000E+01 2 470 1 0 1 0
 2.800000E+01 5 470 4 0 1 0
 3.200000E+01 2 470 1 0 1 0
 3.600000E+01 7 469 5 1 1 0
 4.000000E+01 6 469 4 0 1 1
 4.400000E+01 10 467 4 2 2 2
 4.800000E+01 12 466 6 1 2 3
 5.200000E+01 13 465 6 2 2 3
 5.600000E+01 13 462 4 2 2 5
 6.000000E+01 15 461 6 0 2 7
 6.400000E+01 15 461 4 1 2 8
 6.800000E+01 15 459 3 0 2 10
 7.200000E+01 21 458 7 2 2 10
 7.600000E+01 27 453 11 2 3 11
 8.000000E+01 21 450 3 2 4 12
 8.400000E+01 27 449 9 2 4 12
 8.800000E+01 33 446 11 5 4 13
 9.200000E+01 29 440 6 4 4 15
 9.600000E+01 35 438 9 5 4 17
 1.000000E+02 36 434 6 7 5 18
 1.040000E+02 37 427 7 5 6 19
 1.080000E+02 43 425 10 7 6 20
 1.120000E+02 42 422 12 2 7 21
 1.160000E+02 42 419 11 3 7 21
 1.200000E+02 39 418 9 2 7 21
 1.240000E+02 37 417 7 1 8 21
 1.280000E+02 45 417 11 4 9 21
 1.320000E+02 47 414 10 5 10 22
 1.360000E+02 48 411 11 3 11 23
 1.400000E+02 46 410 8 2 11 25
 1.440000E+02 50 409 6 7 12 25
 1.480000E+02 47 405 3 3 12 29
 1.520000E+02 57 405 12 2 13 30
 1.560000E+02 53 403 6 3 13 31
 1.600000E+02 56 401 8 2 14 32
 1.640000E+02 53 401 4 2 14 33
 1.680000E+02 54 400 6 0 14 34
 1.720000E+02 53 400 5 0 14 34
 1.760000E+02 56 400 5 2 14 35
 1.800000E+02 60 400 9 1 14 36
 1.840000E+02 61 399 7 3 15 36
 1.880000E+02 62 399 7 1 16 38
 1.920000E+02 61 395 6 0 16 39
 1.960000E+02 65 394 6 4 16 39
 2.000000E+02 64 393 4 1 18 41

#Simulation ended (eff.: 0.774583, detail below)
	#Events: 1859
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
