"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 4 3 3
"3" 8 20 12740 10 2 4 4
"4" 12 22 12737 9 3 6 4
"5" 16 25 12734 11 3 6 5
"6" 20 29 12731 10 5 6 8
"7" 24 36 12724 15 5 8 8
"8" 28 38 12721 13 6 9 10
"9" 32 43 12715 17 2 11 13
"10" 36 48 12710 16 7 12 13
"11" 40 59 12700 24 7 13 15
"12" 44 66 12692 27 9 13 17
"13" 48 75 12685 30 9 18 18
"14" 52 84 12674 31 12 18 23
"15" 56 95 12662 33 14 19 29
"16" 60 116 12642 48 9 22 37
"17" 64 122 12636 42 12 24 44
"18" 68 134 12625 47 13 27 47
"19" 72 142 12616 39 17 31 55
"20" 76 156 12602 42 20 31 63
"21" 80 171 12587 46 21 36 68
"22" 84 184 12572 43 17 43 81
"23" 88 200 12558 51 13 48 88
"24" 92 210 12548 49 15 50 96
"25" 96 222 12537 49 15 56 102
"26" 100 235 12522 49 16 60 110
"27" 104 250 12508 48 16 68 118
"28" 108 262 12498 53 12 73 124
"29" 112 271 12487 51 11 75 134
"30" 116 289 12469 55 13 78 143
"31" 120 307 12453 49 23 82 153
"32" 124 327 12431 57 25 84 161
"33" 128 338 12420 55 21 90 172
"34" 132 350 12408 54 24 92 180
"35" 136 357 12401 53 17 96 191
"36" 140 364 12394 45 19 100 200
"37" 144 375 12383 39 24 104 208
"38" 148 387 12372 41 27 106 213
"39" 152 396 12363 42 24 109 221
"40" 156 411 12345 43 25 112 231
"41" 160 424 12333 42 23 117 242
"42" 164 430 12329 41 16 122 251
"43" 168 439 12319 41 14 126 258
"44" 172 446 12314 38 15 128 265
"45" 176 459 12301 32 18 135 274
"46" 180 473 12287 36 14 142 281
"47" 184 479 12281 34 8 144 293
"48" 188 489 12270 35 11 146 297
"49" 192 495 12264 31 17 147 300
"50" 196 497 12263 25 12 150 310
"51" 200 500 12259 21 11 152 316
