"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 27 127483 17 8 0 2
"3" 32 40 127469 30 6 0 4
"4" 48 56 127453 44 4 2 6
"5" 64 65 127441 46 6 2 11
"6" 80 92 127416 63 10 3 16
"7" 96 121 127386 84 13 4 20
"8" 112 149 127359 99 13 8 29
"9" 128 184 127325 112 21 13 38
"10" 144 235 127267 144 24 16 51
"11" 160 320 127187 199 31 21 69
"12" 176 406 127088 244 43 31 88
"13" 192 519 126973 308 62 41 108
"14" 208 674 126814 409 84 49 132
"15" 224 867 126626 538 91 64 174
"16" 240 1087 126396 671 109 87 220
"17" 256 1369 126099 845 143 117 264
"18" 272 1721 125718 1057 172 156 336
"19" 288 2247 125207 1358 262 207 420
"20" 304 2935 124501 1802 303 279 551
"21" 320 3731 123685 2306 397 334 694
"22" 336 4665 122707 2846 510 419 890
"23" 352 5938 121412 3627 625 543 1143
"24" 368 7480 119836 4536 776 698 1470
"25" 384 9463 117816 5707 1006 874 1876
"26" 400 12021 115193 7158 1346 1100 2417
"27" 416 15273 111833 9174 1611 1372 3116
"28" 432 19160 107867 11427 2014 1748 3971
"29" 448 23784 103121 14075 2503 2195 5011
"30" 464 29398 97407 17156 3233 2749 6260
"31" 480 36257 90340 20858 3943 3487 7969
"32" 496 44152 82395 24911 4890 4330 10021
"33" 512 53044 73256 29075 6023 5426 12520
"34" 528 62694 63470 33118 7396 6700 15480
"35" 544 72959 53039 36705 8740 8315 19199
"36" 560 83267 42550 39454 10098 10194 23521
"37" 576 93174 32582 40848 11530 12281 28515
"38" 592 102282 23598 40719 12831 14650 34082
"39" 608 110010 15906 38660 13701 17298 40351
"40" 624 115872 10111 34849 14216 20085 46722
"41" 640 120192 6058 29813 14293 22863 53223
"42" 656 123041 3413 24103 13801 25561 59576
"43" 672 124780 1890 18309 12677 28148 65646
"44" 688 125814 1085 13255 10939 30542 71078
"45" 704 126412 664 9005 9217 32513 75677
"46" 720 126806 417 5920 7370 34099 79417
"47" 736 127040 295 3696 5645 35390 82309
"48" 752 127176 217 2236 4150 36298 84492
"49" 768 127235 181 1314 2818 36979 86124
"50" 784 127285 158 763 1947 37426 87149
"51" 800 127342 138 444 1289 37748 87861
