"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 21 127489 11 4 3 3
"3" 32 27 127481 17 2 5 3
"4" 48 33 127477 21 2 5 5
"5" 64 37 127471 23 1 6 7
"6" 80 44 127463 23 6 6 9
"7" 96 67 127442 39 12 6 10
"8" 112 94 127414 61 9 9 15
"9" 128 123 127383 83 10 10 20
"10" 144 160 127345 106 19 10 25
"11" 160 207 127299 138 16 14 39
"12" 176 264 127233 164 28 22 50
"13" 192 362 127139 228 44 28 62
"14" 208 468 127033 295 52 35 86
"15" 224 602 126896 387 63 47 105
"16" 240 758 126738 473 94 58 133
"17" 256 1011 126478 628 118 81 184
"18" 272 1310 126169 817 137 109 247
"19" 288 1697 125768 1061 182 132 322
"20" 304 2150 125315 1366 212 163 409
"21" 320 2745 124693 1722 292 213 518
"22" 336 3463 123948 2165 361 260 677
"23" 352 4417 122968 2713 480 341 883
"24" 368 5634 121726 3479 588 463 1104
"25" 384 7154 120189 4365 751 611 1427
"26" 400 9020 118256 5462 972 778 1808
"27" 416 11497 115744 6943 1272 993 2289
"28" 432 14471 112705 8725 1586 1242 2918
"29" 448 18125 108911 10816 2003 1588 3718
"30" 464 22640 104242 13417 2433 2052 4738
"31" 480 28184 98640 16500 3101 2594 5989
"32" 496 34799 91886 20180 3838 3267 7514
"33" 512 42370 84122 24116 4728 4136 9390
"34" 528 51135 75226 28286 5846 5157 11846
"35" 544 60890 65273 32539 7146 6415 14790
"36" 560 71107 54947 36370 8432 7982 18323
"37" 576 81134 44748 38933 9716 9902 22583
"38" 592 90803 34970 40226 11128 11946 27503
"39" 608 100033 25787 40504 12287 14300 32942
"40" 624 108001 17845 38899 13396 16791 38915
"41" 640 114580 11414 35770 14117 19570 45123
"42" 656 119271 6913 31021 14383 22371 51496
"43" 672 122412 4017 25360 14027 25138 57887
"44" 688 124392 2269 19688 12818 27750 64136
"45" 704 125509 1307 14284 11449 30137 69639
"46" 720 126245 763 9964 9610 32306 74365
"47" 736 126704 500 6587 7753 34005 78359
"48" 752 126941 348 4173 5917 35370 81481
"49" 768 127113 248 2572 4355 36345 83841
"50" 784 127211 208 1540 3078 37079 85514
"51" 800 127278 181 907 2126 37583 86662
