"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 10 5 0 5
"3" 8 23 12736 13 4 0 6
"4" 12 26 12733 13 2 1 10
"5" 16 32 12728 17 3 1 11
"6" 20 41 12718 20 8 1 12
"7" 24 51 12708 28 6 3 14
"8" 28 63 12696 35 10 3 15
"9" 32 69 12690 37 7 4 21
"10" 36 82 12677 42 12 4 24
"11" 40 94 12663 41 12 6 35
"12" 44 109 12650 46 10 8 45
"13" 48 121 12638 49 10 13 49
"14" 52 135 12623 50 17 15 53
"15" 56 147 12610 56 11 17 63
"16" 60 158 12600 55 13 22 68
"17" 64 176 12582 61 16 26 73
"18" 68 191 12565 64 16 30 81
"19" 72 209 12548 66 24 33 86
"20" 76 236 12524 76 20 40 100
"21" 80 252 12506 74 26 42 110
"22" 84 279 12480 88 21 44 126
"23" 88 296 12461 94 14 47 141
"24" 92 318 12440 87 35 48 148
"25" 96 338 12420 81 34 51 172
"26" 100 357 12395 78 33 56 190
"27" 104 385 12372 86 26 65 208
"28" 108 410 12347 95 26 69 220
"29" 112 425 12330 79 30 77 239
"30" 116 446 12311 76 35 84 251
"31" 120 474 12285 88 34 89 263
"32" 124 491 12265 78 37 98 278
"33" 128 510 12246 74 43 104 289
"34" 132 536 12223 82 32 114 308
"35" 136 554 12202 82 27 124 321
"36" 140 577 12179 77 41 129 330
"37" 144 596 12160 75 41 134 346
"38" 148 617 12139 69 43 141 364
"39" 152 634 12125 70 37 145 382
"40" 156 645 12114 64 31 154 396
"41" 160 664 12095 61 28 162 413
"42" 164 678 12081 59 19 166 434
"43" 168 688 12069 55 19 172 442
"44" 172 696 12062 50 16 176 454
"45" 176 707 12053 44 15 184 464
"46" 180 706 12051 30 17 189 470
"47" 184 718 12042 27 21 192 478
"48" 188 726 12034 27 23 195 481
"49" 192 731 12028 23 19 198 491
"50" 196 742 12018 29 15 201 497
"51" 200 746 12013 24 13 206 503
