"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127482 19 8 0 3
"3" 8 37 127471 27 4 0 6
"4" 12 49 127459 38 4 0 7
"5" 16 61 127446 42 9 1 9
"6" 20 92 127418 66 10 2 14
"7" 24 106 127400 69 14 4 19
"8" 28 148 127359 96 17 9 26
"9" 32 175 127332 109 17 16 33
"10" 36 211 127294 126 21 20 44
"11" 40 259 127246 156 23 25 55
"12" 44 328 127173 195 32 32 69
"13" 48 414 127090 246 43 41 84
"14" 52 533 126963 318 45 49 121
"15" 56 657 126838 393 65 60 139
"16" 60 807 126683 476 81 77 173
"17" 64 1043 126439 623 113 101 206
"18" 68 1336 126135 794 153 121 268
"19" 72 1725 125743 1053 185 160 327
"20" 76 2227 125234 1347 242 196 442
"21" 80 2842 124589 1753 292 241 556
"22" 84 3605 123806 2223 365 302 715
"23" 88 4571 122803 2817 460 376 918
"24" 92 5760 121591 3492 620 493 1155
"25" 96 7292 120028 4397 788 637 1470
"26" 100 9294 117992 5614 978 826 1876
"27" 104 11747 115478 7111 1210 1038 2388
"28" 108 14726 112415 8817 1606 1295 3008
"29" 112 18507 108520 11008 2029 1656 3814
"30" 116 22965 103961 13574 2434 2105 4852
"31" 120 28469 98345 16576 3144 2660 6089
"32" 124 35089 91612 20120 3921 3390 7658
"33" 128 42753 83736 24026 4851 4250 9626
"34" 132 51549 74821 28294 5877 5348 12030
"35" 136 60839 65303 32148 7026 6647 15018
"36" 140 70856 55147 35710 8426 8145 18575
"37" 144 81089 44854 38533 9846 10037 22673
"38" 148 90937 34909 40096 11113 12179 27549
"39" 152 100081 25707 40285 12355 14479 32962
"40" 156 108084 17851 38792 13493 16959 38840
"41" 160 114413 11620 35560 14010 19677 45166
"42" 164 119166 7115 31053 14010 22471 51632
"43" 168 122282 4169 25586 13560 25187 57949
"44" 172 124267 2391 19882 12712 27753 63920
"45" 176 125483 1363 14496 11449 30104 69434
"46" 180 126236 798 10181 9659 32113 74283
"47" 184 126695 481 6741 7895 33771 78288
"48" 188 126961 322 4301 6116 35120 81424
"49" 192 127107 234 2686 4472 36146 83803
"50" 196 127227 180 1638 3211 36873 85505
"51" 200 127294 150 967 2170 37449 86708
