# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 2 15798 1 0 1 0
 8.000000E+00 9 15798 8 0 1 0
 1.200000E+01 10 15797 7 2 1 0
 1.600000E+01 18 15787 14 2 1 1
 2.000000E+01 19 15783 12 3 1 3
 2.400000E+01 24 15780 15 3 1 5
 2.800000E+01 29 15771 16 3 1 9
 3.200000E+01 31 15763 15 5 2 9
 3.600000E+01 33 15759 17 0 3 13
 4.000000E+01 46 15753 25 4 3 14
 4.400000E+01 65 15743 40 6 3 16
 4.800000E+01 79 15732 48 7 4 20
 5.200000E+01 104 15703 64 11 5 24
 5.600000E+01 138 15671 87 14 7 30
 6.000000E+01 165 15649 101 14 10 40
 6.400000E+01 212 15612 131 16 15 50
 6.800000E+01 269 15564 168 17 21 63
 7.200000E+01 324 15499 194 30 25 75
 7.600000E+01 451 15401 270 53 33 95
 8.000000E+01 557 15269 345 53 45 114
 8.400000E+01 688 15134 418 71 58 141
 8.800000E+01 909 14936 569 102 65 173
 9.200000E+01 1094 14663 677 113 91 213
 9.600000E+01 1455 14370 922 141 121 271
 1.000000E+02 1740 14032 1074 163 154 349
 1.040000E+02 2303 13607 1445 234 190 434
 1.080000E+02 2880 13026 1789 299 245 547
 1.120000E+02 3675 12281 2263 422 302 688
 1.160000E+02 4610 11356 2816 503 399 892
 1.200000E+02 5673 10329 3425 595 502 1151
 1.240000E+02 6978 9140 4109 785 638 1446
 1.280000E+02 8700 7805 5107 970 802 1821
 1.320000E+02 10328 6395 5875 1135 1028 2290
 1.360000E+02 12497 4957 6915 1424 1295 2863
 1.400000E+02 14838 3560 7889 1783 1598 3568
 1.440000E+02 17160 2310 8643 2042 1972 4503
 1.480000E+02 19254 1414 8917 2361 2442 5534
 1.520000E+02 21450 815 9133 2658 2949 6710
 1.560000E+02 23558 473 9053 2997 3504 8004
 1.600000E+02 25294 266 8664 3118 4123 9389
 1.640000E+02 26543 151 7691 3254 4768 10830
 1.680000E+02 27247 84 6366 3219 5401 12261
 1.720000E+02 27902 42 5112 3117 6007 13666
 1.760000E+02 28156 19 3826 2778 6553 14999
 1.800000E+02 28432 8 2777 2416 7063 16176
 1.840000E+02 28545 5 1892 2001 7466 17186
 1.880000E+02 28494 3 1183 1550 7817 17944
 1.920000E+02 28581 2 790 1137 8103 18551
 1.960000E+02 28559 2 459 816 8272 19012
 2.000000E+02 28563 1 260 603 8406 19294

#Simulation ended (eff.: 0.950798, detail below)
	#Events: 609528
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
