# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 1 15800 1 0 0 0
 8.000000E+00 5 15800 5 0 0 0
 1.200000E+01 9 15799 8 1 0 0
 1.600000E+01 17 15791 12 3 0 2
 2.000000E+01 21 15785 16 2 1 2
 2.400000E+01 24 15775 17 4 1 2
 2.800000E+01 27 15765 19 2 1 5
 3.200000E+01 27 15757 16 2 3 6
 3.600000E+01 47 15753 33 4 3 7
 4.000000E+01 48 15748 26 7 5 10
 4.400000E+01 70 15738 42 6 6 16
 4.800000E+01 89 15720 55 5 9 20
 5.200000E+01 98 15701 56 6 11 25
 5.600000E+01 110 15686 62 6 13 29
 6.000000E+01 171 15641 109 13 16 33
 6.400000E+01 210 15610 131 17 22 40
 6.800000E+01 269 15556 162 31 27 49
 7.200000E+01 309 15490 178 36 36 59
 7.600000E+01 428 15383 265 36 44 83
 8.000000E+01 524 15289 323 48 58 95
 8.400000E+01 689 15164 418 75 67 129
 8.800000E+01 889 14979 541 82 90 176
 9.200000E+01 1181 14734 742 117 104 218
 9.600000E+01 1496 14457 931 149 136 280
 1.000000E+02 1931 14078 1211 190 173 357
 1.040000E+02 2426 13549 1515 245 222 444
 1.080000E+02 3083 12914 1906 317 270 590
 1.120000E+02 3920 12049 2402 424 342 752
 1.160000E+02 4845 11137 2916 560 415 954
 1.200000E+02 6230 9977 3784 655 558 1233
 1.240000E+02 7461 8784 4438 777 685 1561
 1.280000E+02 9245 7370 5337 1051 874 1983
 1.320000E+02 11142 5915 6257 1292 1107 2486
 1.360000E+02 13402 4422 7353 1534 1364 3151
 1.400000E+02 15431 3069 8020 1827 1724 3860
 1.440000E+02 17683 2024 8670 2076 2137 4800
 1.480000E+02 20076 1252 9284 2471 2560 5761
 1.520000E+02 22052 721 9210 2753 3058 7031
 1.560000E+02 23920 384 8955 2998 3611 8356
 1.600000E+02 25566 193 8405 3212 4211 9738
 1.640000E+02 26673 111 7476 3199 4814 11184
 1.680000E+02 27486 57 6237 3085 5453 12711
 1.720000E+02 27991 31 4814 3031 6058 14088
 1.760000E+02 28214 11 3541 2648 6626 15399
 1.800000E+02 28367 5 2443 2295 7110 16519
 1.840000E+02 28395 3 1619 1856 7495 17425
 1.880000E+02 28420 3 1037 1363 7839 18181
 1.920000E+02 28408 2 628 1012 8059 18709
 1.960000E+02 28464 2 413 753 8213 19085
 2.000000E+02 28477 2 235 517 8351 19374

#Simulation ended (eff.: 0.950820, detail below)
	#Events: 611976
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
