"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 27 127483 17 5 0 5
"3" 32 33 127476 22 1 1 9
"4" 48 33 127473 21 2 1 9
"5" 64 42 127467 24 3 3 12
"6" 80 54 127456 30 7 4 13
"7" 96 75 127435 48 6 6 15
"8" 112 88 127419 52 11 7 18
"9" 128 114 127393 68 14 10 22
"10" 144 141 127366 86 9 13 33
"11" 160 167 127338 97 16 17 37
"12" 176 210 127295 121 27 19 43
"13" 192 281 127223 166 30 28 57
"14" 208 350 127155 213 34 37 66
"15" 224 427 127075 251 46 46 84
"16" 240 551 126945 318 65 58 110
"17" 256 735 126753 453 66 71 145
"18" 272 942 126545 585 81 91 185
"19" 288 1175 126301 708 121 118 228
"20" 304 1524 125945 925 155 145 299
"21" 320 1907 125547 1160 192 181 374
"22" 336 2399 125059 1454 251 221 473
"23" 352 3062 124367 1855 325 275 607
"24" 368 3883 123522 2365 415 343 760
"25" 384 4918 122445 2981 506 438 993
"26" 400 6295 121045 3810 648 553 1284
"27" 416 7958 119355 4837 788 704 1629
"28" 432 9986 117294 6003 1064 887 2032
"29" 448 12591 114592 7529 1389 1131 2542
"30" 464 15826 111254 9416 1780 1425 3205
"31" 480 20079 106902 11922 2206 1822 4129
"32" 496 25216 101669 14967 2703 2267 5279
"33" 512 30991 95776 18181 3274 2884 6652
"34" 528 37732 88794 21528 4181 3640 8383
"35" 544 45763 80704 25470 5162 4552 10579
"36" 560 54885 71477 29642 6341 5722 13180
"37" 576 64709 61418 33727 7496 7107 16379
"38" 592 74705 51283 37018 8798 8757 20132
"39" 608 84524 41442 39191 10286 10574 24473
"40" 624 94267 31547 40250 11828 12751 29438
"41" 640 103280 22615 40090 12968 15087 35135
"42" 656 110774 15165 38112 13687 17743 41232
"43" 672 116440 9654 34114 14081 20530 47715
"44" 688 120571 5703 29121 14111 23378 53961
"45" 704 123213 3305 23383 13394 26070 60366
"46" 720 124838 1880 17726 12412 28588 66112
"47" 736 125829 1084 12790 10767 30834 71438
"48" 752 126451 631 8766 8948 32711 76026
"49" 768 126852 387 5691 7093 34308 79760
"50" 784 127040 274 3590 5418 35508 82524
"51" 800 127185 205 2267 3929 36412 84577
