"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127486 18 1 1 8
"3" 8 30 127478 20 0 1 9
"4" 12 40 127470 25 5 1 9
"5" 16 51 127459 32 6 4 9
"6" 20 66 127442 42 9 4 11
"7" 24 98 127408 68 9 5 16
"8" 28 117 127390 81 6 6 24
"9" 32 133 127371 86 9 8 30
"10" 36 169 127336 101 22 11 35
"11" 40 215 127291 131 29 15 40
"12" 44 285 127213 172 37 21 55
"13" 48 367 127133 226 42 30 69
"14" 52 482 127018 295 47 43 97
"15" 56 610 126890 375 56 52 127
"16" 60 795 126694 495 87 65 148
"17" 64 983 126495 604 104 76 199
"18" 68 1281 126202 797 137 99 248
"19" 72 1634 125833 1009 165 125 335
"20" 76 2085 125374 1268 223 168 426
"21" 80 2653 124773 1622 265 228 538
"22" 84 3310 124108 2027 322 278 683
"23" 88 4211 123187 2551 456 354 850
"24" 92 5393 121989 3245 607 451 1090
"25" 96 6840 120505 4101 746 582 1411
"26" 100 8707 118578 5271 906 728 1802
"27" 104 10992 116234 6656 1156 939 2241
"28" 108 13882 113276 8335 1487 1189 2871
"29" 112 17417 109665 10423 1857 1504 3633
"30" 116 21716 105248 12913 2322 1912 4569
"31" 120 27216 99669 16086 2931 2438 5761
"32" 124 33490 93252 19519 3666 3060 7245
"33" 128 40839 85665 23295 4626 3849 9069
"34" 132 49443 76959 27449 5779 4867 11348
"35" 136 58891 67327 31725 6828 6069 14269
"36" 140 68799 57263 35474 8125 7522 17678
"37" 144 79139 46713 38470 9603 9268 21798
"38" 148 89253 36614 40566 10777 11337 26573
"39" 152 98567 27212 40900 12219 13627 31821
"40" 156 106852 19022 39788 13244 16170 37650
"41" 160 113673 12352 36752 14248 18847 43826
"42" 164 118598 7536 32232 14365 21602 50399
"43" 168 122091 4299 26687 14042 24409 56953
"44" 172 124206 2407 20828 13203 27081 63094
"45" 176 125503 1344 15347 11777 29553 68826
"46" 180 126200 795 10637 10147 31697 73719
"47" 184 126677 484 7044 8287 33472 77874
"48" 188 126963 313 4475 6399 34883 81206
"49" 192 127118 234 2729 4691 35957 83741
"50" 196 127227 178 1702 3278 36726 85521
"51" 200 127299 145 986 2311 37253 86749
