# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 3 15800 3 0 0 0
 8.000000E+00 4 15800 4 0 0 0
 1.200000E+01 7 15798 6 1 0 0
 1.600000E+01 4 15796 3 1 0 0
 2.000000E+01 15 15793 13 1 0 1
 2.400000E+01 22 15788 18 1 1 2
 2.800000E+01 26 15784 19 3 1 3
 3.200000E+01 39 15781 30 4 2 3
 3.600000E+01 47 15769 31 6 4 6
 4.000000E+01 70 15744 47 9 5 9
 4.400000E+01 85 15714 58 9 6 12
 4.800000E+01 97 15694 63 8 8 18
 5.200000E+01 133 15668 83 16 13 21
 5.600000E+01 171 15629 112 15 20 24
 6.000000E+01 231 15577 154 16 25 36
 6.400000E+01 285 15518 183 26 27 49
 6.800000E+01 346 15440 213 31 35 67
 7.200000E+01 442 15341 282 34 45 81
 7.600000E+01 573 15264 370 56 54 93
 8.000000E+01 712 15125 454 68 66 124
 8.400000E+01 916 14945 564 102 83 167
 8.800000E+01 1156 14668 724 122 102 208
 9.200000E+01 1444 14373 897 165 130 252
 9.600000E+01 1906 14022 1215 194 165 332
 1.000000E+02 2419 13536 1531 257 210 421
 1.040000E+02 3057 12944 1957 287 259 554
 1.080000E+02 3834 12195 2395 383 336 720
 1.120000E+02 4768 11310 2917 510 427 914
 1.160000E+02 6084 10159 3710 680 528 1166
 1.200000E+02 7431 8889 4413 818 670 1530
 1.240000E+02 9194 7437 5366 1026 857 1945
 1.280000E+02 11092 5906 6251 1283 1092 2466
 1.320000E+02 13218 4465 7253 1503 1378 3084
 1.360000E+02 15234 3171 7892 1813 1695 3834
 1.400000E+02 17451 2112 8574 2091 2086 4700
 1.440000E+02 19716 1310 9100 2392 2505 5719
 1.480000E+02 21861 753 9276 2680 2990 6915
 1.520000E+02 23832 433 9104 2986 3560 8182
 1.560000E+02 25325 239 8371 3169 4173 9612
 1.600000E+02 26482 122 7339 3248 4830 11065
 1.640000E+02 27339 70 6127 3221 5465 12526
 1.680000E+02 27949 35 4902 3007 6068 13972
 1.720000E+02 28155 22 3590 2663 6590 15312
 1.760000E+02 28392 10 2608 2302 7054 16428
 1.800000E+02 28504 9 1765 1877 7471 17391
 1.840000E+02 28543 6 1138 1460 7805 18140
 1.880000E+02 28535 5 706 1047 8066 18716
 1.920000E+02 28511 5 408 761 8217 19125
 1.960000E+02 28522 4 271 517 8325 19409
 2.000000E+02 28492 4 140 360 8395 19597

#Simulation ended (eff.: 0.950787, detail below)
	#Events: 612223
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
