"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127482 18 8 2 0
"3" 8 38 127470 27 3 3 5
"4" 12 50 127458 35 6 3 6
"5" 16 67 127441 47 5 5 10
"6" 20 86 127417 54 10 7 15
"7" 24 112 127396 65 17 10 20
"8" 28 149 127354 86 26 14 23
"9" 32 188 127318 116 22 19 31
"10" 36 233 127269 143 27 24 39
"11" 40 287 127214 170 28 30 59
"12" 44 369 127128 219 41 41 68
"13" 48 471 127026 280 50 53 88
"14" 52 603 126891 354 63 62 124
"15" 56 747 126737 456 61 72 158
"16" 60 934 126553 561 94 86 193
"17" 64 1209 126273 734 121 111 243
"18" 68 1531 125944 921 146 152 312
"19" 72 1921 125546 1159 177 196 389
"20" 76 2413 125050 1433 261 241 478
"21" 80 3070 124361 1828 311 304 627
"22" 84 3895 123522 2327 384 385 799
"23" 88 4948 122440 2976 510 459 1003
"24" 92 6228 121120 3750 632 589 1257
"25" 96 7840 119460 4672 833 711 1624
"26" 100 9915 117365 5909 1049 895 2062
"27" 104 12582 114642 7567 1304 1123 2588
"28" 108 15616 111478 9355 1597 1417 3247
"29" 112 19525 107503 11595 2085 1770 4075
"30" 116 24289 102645 14172 2674 2283 5160
"31" 120 30043 96781 17353 3244 2875 6571
"32" 124 36985 89659 21115 4058 3613 8199
"33" 128 44787 81654 25097 4924 4510 10256
"34" 132 53651 72595 29278 5988 5658 12727
"35" 136 63081 63038 33070 7309 6994 15708
"36" 140 73261 52745 36453 8817 8566 19425
"37" 144 83523 42324 39191 10192 10426 23714
"38" 148 93385 32470 40704 11466 12543 28672
"39" 152 102213 23585 40391 12746 14949 34127
"40" 156 109860 16056 38453 13606 17553 40248
"41" 160 115852 10165 34753 14124 20318 46657
"42" 164 120159 6117 29809 14190 23024 53136
"43" 168 122946 3496 23987 13704 25756 59499
"44" 172 124701 1990 18320 12606 28359 65416
"45" 176 125739 1153 13310 10986 30566 70877
"46" 180 126346 714 9097 9182 32532 75535
"47" 184 126783 449 5977 7348 34132 79326
"48" 188 127031 294 3826 5519 35387 82299
"49" 192 127169 212 2356 4113 36258 84442
"50" 196 127257 168 1393 2880 36976 86008
"51" 200 127297 149 803 1922 37451 87121
