"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 5 2 3
"3" 8 40 127468 29 4 4 3
"4" 12 52 127455 38 5 5 4
"5" 16 62 127443 43 7 5 7
"6" 20 90 127416 61 11 6 12
"7" 24 110 127397 75 13 9 13
"8" 28 144 127361 92 24 9 19
"9" 32 209 127297 137 30 11 31
"10" 36 277 127227 189 28 19 41
"11" 40 341 127158 232 34 25 50
"12" 44 432 127063 277 50 34 71
"13" 48 562 126932 352 54 47 109
"14" 52 700 126785 427 75 57 141
"15" 56 885 126595 555 82 76 172
"16" 60 1121 126369 677 120 97 227
"17" 64 1409 126064 840 151 133 285
"18" 68 1784 125684 1078 168 167 371
"19" 72 2223 125219 1312 227 213 471
"20" 76 2852 124580 1705 299 266 582
"21" 80 3649 123777 2203 372 334 740
"22" 84 4581 122808 2756 454 426 945
"23" 88 5746 121602 3455 606 518 1167
"24" 92 7326 120002 4418 775 673 1460
"25" 96 9368 117903 5661 1028 823 1856
"26" 100 11864 115377 7147 1275 1037 2405
"27" 104 14947 112175 8950 1646 1315 3036
"28" 108 18787 108258 11210 2033 1669 3875
"29" 112 23416 103518 13849 2493 2140 4934
"30" 116 28984 97794 16979 3069 2710 6226
"31" 120 35682 90947 20497 3917 3430 7838
"32" 124 43489 83003 24497 4876 4299 9817
"33" 128 52185 74167 28578 5970 5390 12247
"34" 132 61819 64413 32805 7067 6662 15285
"35" 136 71840 54182 36399 8440 8147 18854
"36" 140 81909 44040 38962 9889 9973 23085
"37" 144 91717 34095 40261 11398 12028 28030
"38" 148 100975 24824 40410 12641 14344 33580
"39" 152 108915 16996 38770 13539 16967 39639
"40" 156 115070 10932 35461 13815 19744 46050
"41" 160 119565 6614 30612 13935 22474 52544
"42" 164 122607 3832 24845 13620 25204 58938
"43" 168 124555 2131 19073 12712 27727 65043
"44" 172 125673 1207 13876 11292 30021 70484
"45" 176 126348 708 9560 9438 32132 75218
"46" 180 126747 459 6338 7565 33760 79084
"47" 184 126971 319 4061 5787 35049 82074
"48" 188 127138 245 2564 4094 36049 84431
"49" 192 127220 187 1498 2978 36729 86015
"50" 196 127289 160 886 2044 37186 87173
"51" 200 127336 138 516 1371 37499 87950
