"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 20 127488 10 6 1 3
"3" 32 31 127478 21 2 3 5
"4" 48 36 127473 26 1 3 6
"5" 64 42 127466 27 6 3 6
"6" 80 61 127448 40 6 4 11
"7" 96 77 127432 47 10 4 16
"8" 112 98 127410 58 11 7 22
"9" 128 127 127379 76 14 10 27
"10" 144 160 127348 94 21 12 33
"11" 160 215 127289 131 29 15 40
"12" 176 301 127204 200 26 23 52
"13" 192 380 127118 246 34 32 68
"14" 208 485 127017 306 55 41 83
"15" 224 636 126853 403 63 51 119
"16" 240 827 126657 526 81 66 154
"17" 256 1077 126402 675 111 91 200
"18" 272 1350 126126 835 143 126 246
"19" 288 1710 125756 1032 187 161 330
"20" 304 2131 125323 1278 227 205 421
"21" 320 2725 124720 1627 306 250 542
"22" 336 3479 123956 2102 383 309 685
"23" 352 4427 122973 2690 460 390 887
"24" 368 5596 121783 3372 596 480 1148
"25" 384 7130 120192 4314 745 616 1455
"26" 400 8986 118294 5393 930 808 1855
"27" 416 11320 115915 6756 1191 1028 2345
"28" 432 14158 113003 8406 1477 1300 2975
"29" 448 17770 109319 10474 1919 1624 3753
"30" 464 22338 104644 13144 2408 2042 4744
"31" 480 27646 99208 16142 2988 2547 5969
"32" 496 33914 92797 19519 3715 3249 7431
"33" 512 41531 85002 23575 4611 4033 9312
"34" 528 50198 76165 27770 5676 5094 11658
"35" 544 59753 66415 31988 6981 6288 14496
"36" 560 69754 56296 35795 8150 7895 17914
"37" 576 80207 45705 38922 9659 9624 22002
"38" 592 90014 35754 40539 10950 11725 26800
"39" 608 99317 26528 40743 12448 13982 32144
"40" 624 107563 18345 39433 13516 16593 38021
"41" 640 114102 11906 36300 14178 19329 44295
"42" 656 118970 7270 31572 14429 22048 50921
"43" 672 122151 4240 25898 13960 24801 57492
"44" 688 124188 2419 20298 12899 27375 63616
"45" 704 125482 1361 14902 11516 29794 69270
"46" 720 126215 810 10393 9829 31890 74103
"47" 736 126689 497 6942 7938 33627 78182
"48" 752 126943 329 4437 6196 34951 81359
"49" 768 127131 234 2710 4706 35943 83772
"50" 784 127218 189 1638 3319 36738 85523
"51" 800 127273 157 949 2322 37296 86706
