"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 24 12736 14 3 3 4
"3" 8 24 12734 13 2 4 5
"4" 12 27 12733 15 1 5 6
"5" 16 27 12733 14 2 5 6
"6" 20 30 12729 15 3 5 7
"7" 24 35 12724 17 6 5 7
"8" 28 41 12718 18 7 6 10
"9" 32 45 12715 18 8 6 13
"10" 36 51 12709 16 9 10 16
"11" 40 60 12700 21 8 11 20
"12" 44 68 12690 26 8 12 22
"13" 48 74 12685 23 9 15 27
"14" 52 82 12678 28 8 15 31
"15" 56 86 12673 29 6 16 35
"16" 60 88 12669 22 8 17 41
"17" 64 95 12663 23 7 18 47
"18" 68 106 12654 26 8 22 50
"19" 72 110 12649 24 10 24 52
"20" 76 115 12645 25 10 27 53
"21" 80 118 12641 20 13 29 56
"22" 84 126 12633 22 13 30 61
"23" 88 132 12627 25 7 32 68
"24" 92 133 12625 21 8 33 71
"25" 96 138 12620 21 7 33 77
"26" 100 145 12614 22 9 34 80
"27" 104 150 12609 19 9 37 85
"28" 108 158 12601 21 9 37 91
"29" 112 163 12597 20 9 38 96
"30" 116 168 12592 22 9 39 98
"31" 120 176 12584 25 11 39 101
"32" 124 184 12575 31 6 40 107
"33" 128 187 12570 23 10 42 112
"34" 132 202 12558 30 12 44 116
"35" 136 213 12545 36 11 47 119
"36" 140 218 12541 33 12 47 126
"37" 144 228 12531 34 14 51 129
"38" 148 234 12524 28 16 54 136
"39" 152 240 12519 23 21 56 140
"40" 156 249 12511 27 14 58 150
"41" 160 252 12505 22 11 62 157
"42" 164 263 12497 27 7 65 164
"43" 168 271 12489 29 7 66 169
"44" 172 274 12485 26 8 67 173
"45" 176 279 12481 21 13 68 177
"46" 180 283 12477 18 13 70 182
"47" 184 287 12473 16 12 72 187
"48" 188 290 12468 17 9 73 191
"49" 192 292 12464 14 11 73 194
"50" 196 300 12460 17 12 74 197
"51" 200 303 12456 17 9 76 201
