"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12742 7 3 3 4
"3" 8 21 12739 11 1 4 5
"4" 12 22 12738 11 2 4 5
"5" 16 24 12736 11 2 5 6
"6" 20 26 12734 8 6 5 7
"7" 24 33 12727 11 5 5 12
"8" 28 41 12719 16 6 6 13
"9" 32 41 12716 14 5 6 16
"10" 36 51 12709 21 5 6 19
"11" 40 58 12702 23 6 7 22
"12" 44 68 12691 30 8 7 23
"13" 48 79 12681 38 8 8 25
"14" 52 83 12677 38 5 13 27
"15" 56 91 12669 38 8 15 30
"16" 60 102 12658 35 16 17 34
"17" 64 108 12651 33 10 23 42
"18" 68 121 12637 36 14 23 48
"19" 72 130 12628 41 10 26 53
"20" 76 148 12611 44 13 31 60
"21" 80 161 12595 50 10 33 68
"22" 84 180 12579 58 14 36 72
"23" 88 190 12569 58 15 37 80
"24" 92 204 12555 56 18 40 90
"25" 96 216 12542 49 26 43 98
"26" 100 228 12530 48 27 49 104
"27" 104 248 12512 59 18 54 117
"28" 108 256 12500 54 19 58 125
"29" 112 279 12480 59 25 59 136
"30" 116 291 12467 60 20 68 143
"31" 120 307 12451 64 18 71 154
"32" 124 324 12436 62 22 73 167
"33" 128 340 12417 67 19 77 177
"34" 132 347 12412 62 24 79 182
"35" 136 366 12394 63 21 88 194
"36" 140 379 12379 49 32 92 206
"37" 144 393 12364 52 27 93 221
"38" 148 406 12352 56 22 96 232
"39" 152 417 12341 46 28 100 243
"40" 156 430 12327 47 26 102 255
"41" 160 447 12312 50 18 107 272
"42" 164 459 12301 55 14 110 280
"43" 168 459 12296 41 17 112 289
"44" 172 479 12281 45 20 113 301
"45" 176 491 12268 43 18 119 311
"46" 180 501 12259 40 21 123 317
"47" 184 505 12254 32 18 128 327
"48" 188 514 12246 31 22 130 331
"49" 192 522 12238 32 19 132 339
"50" 196 527 12232 27 21 134 345
"51" 200 534 12225 29 11 138 356
