# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 1580 0 0 0 0
 4.000000E+00 2 1580 2 0 0 0
 8.000000E+00 0 1580 0 0 0 0
 1.200000E+01 4 1579 3 0 0 1
 1.600000E+01 7 1577 5 1 0 1
 2.000000E+01 10 1576 7 0 0 3
 2.400000E+01 9 1576 6 0 0 3
 2.800000E+01 10 1576 7 0 0 3
 3.200000E+01 14 1571 7 2 1 4
 3.600000E+01 16 1569 9 1 1 5
 4.000000E+01 13 1567 4 3 1 5
 4.400000E+01 12 1566 1 2 1 8
 4.800000E+01 16 1564 2 4 1 9
 5.200000E+01 19 1562 5 3 1 10
 5.600000E+01 25 1559 9 1 2 13
 6.000000E+01 23 1553 5 1 3 14
 6.400000E+01 28 1551 8 3 3 14
 6.800000E+01 38 1547 16 2 4 16
 7.200000E+01 36 1541 9 5 6 16
 7.600000E+01 35 1538 9 2 6 18
 8.000000E+01 37 1535 7 4 6 20
 8.400000E+01 43 1531 10 6 7 20
 8.800000E+01 44 1529 9 4 8 23
 9.200000E+01 47 1529 12 3 8 24
 9.600000E+01 48 1526 11 4 9 24
 1.000000E+02 55 1520 9 11 10 25
 1.040000E+02 65 1517 18 2 11 34
 1.080000E+02 66 1514 14 6 11 35
 1.120000E+02 64 1514 9 5 15 35
 1.160000E+02 74 1509 17 6 15 36
 1.200000E+02 76 1504 13 7 17 39
 1.240000E+02 81 1502 17 5 17 42
 1.280000E+02 83 1497 10 7 19 47
 1.320000E+02 90 1494 13 5 20 52
 1.360000E+02 97 1492 16 6 20 55
 1.400000E+02 98 1492 11 5 22 60
 1.440000E+02 93 1490 7 3 23 60
 1.480000E+02 101 1490 12 3 24 62
 1.520000E+02 101 1489 7 4 26 64
 1.560000E+02 103 1489 7 4 26 66
 1.600000E+02 110 1485 11 5 26 68
 1.640000E+02 106 1481 3 5 27 71
 1.680000E+02 113 1481 5 7 28 73
 1.720000E+02 118 1479 8 7 30 73
 1.760000E+02 121 1476 9 5 32 75
 1.800000E+02 121 1473 7 7 32 75
 1.840000E+02 119 1473 7 2 32 78
 1.880000E+02 120 1473 9 0 33 78
 1.920000E+02 124 1472 11 2 33 78
 1.960000E+02 125 1471 8 2 34 81
 2.000000E+02 126 1470 7 2 36 81

#Simulation ended (eff.: 0.847703, detail below)
	#Events: 3451
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
