"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12742 8 5 1 4
"3" 8 28 12730 18 3 1 6
"4" 12 41 12719 30 2 1 8
"5" 16 42 12718 28 4 1 9
"6" 20 46 12713 23 10 1 12
"7" 24 52 12703 25 8 1 18
"8" 28 62 12697 32 6 4 20
"9" 32 69 12689 31 10 5 23
"10" 36 77 12683 31 13 6 27
"11" 40 95 12664 41 15 6 33
"12" 44 105 12655 43 15 12 35
"13" 48 126 12634 54 15 16 41
"14" 52 134 12626 52 18 17 47
"15" 56 153 12602 58 15 23 57
"16" 60 183 12576 73 21 25 64
"17" 64 204 12553 85 18 28 73
"18" 68 215 12542 78 19 34 84
"19" 72 241 12519 83 22 40 96
"20" 76 262 12495 76 40 43 103
"21" 80 295 12462 93 35 47 120
"22" 84 320 12437 99 31 55 135
"23" 88 359 12400 114 34 58 153
"24" 92 383 12371 120 28 62 173
"25" 96 405 12351 114 32 71 188
"26" 100 443 12313 121 43 78 201
"27" 104 479 12277 124 47 86 222
"28" 108 508 12243 123 46 93 246
"29" 112 546 12208 120 51 106 269
"30" 116 574 12183 119 55 112 288
"31" 120 605 12146 118 59 118 310
"32" 124 655 12102 134 47 127 347
"33" 128 678 12073 133 44 136 365
"34" 132 709 12044 131 44 146 388
"35" 136 740 12017 121 53 159 407
"36" 140 776 11979 121 48 171 436
"37" 144 807 11947 117 51 185 454
"38" 148 833 11924 112 58 190 473
"39" 152 866 11890 112 57 197 500
"40" 156 895 11862 109 53 206 527
"41" 160 933 11824 111 51 215 556
"42" 164 961 11799 110 41 226 584
"43" 168 981 11779 92 49 230 610
"44" 172 1006 11752 97 44 239 626
"45" 176 1024 11731 95 33 252 644
"46" 180 1043 11712 90 37 255 661
"47" 184 1058 11698 78 33 269 678
"48" 188 1080 11677 77 39 274 690
"49" 192 1109 11650 80 38 283 708
"50" 196 1129 11628 81 35 288 725
"51" 200 1144 11613 71 40 295 738
