"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 33 127477 23 5 3 2
"3" 8 38 127472 28 2 4 4
"4" 12 47 127463 33 5 4 5
"5" 16 61 127448 43 4 6 8
"6" 20 71 127435 44 7 7 13
"7" 24 98 127409 66 8 7 17
"8" 28 129 127377 86 16 8 19
"9" 32 174 127328 114 17 14 29
"10" 36 219 127284 148 17 17 37
"11" 40 289 127212 184 35 20 50
"12" 44 359 127140 221 36 28 74
"13" 48 463 127037 279 52 34 98
"14" 52 607 126887 372 60 47 128
"15" 56 774 126724 467 85 63 159
"16" 60 984 126504 607 97 84 196
"17" 64 1245 126238 770 122 107 246
"18" 68 1595 125876 980 178 132 305
"19" 72 2049 125405 1264 214 167 404
"20" 76 2607 124813 1624 244 216 523
"21" 80 3240 124184 1999 303 258 680
"22" 84 4127 123269 2523 434 319 851
"23" 88 5296 122088 3260 560 414 1062
"24" 92 6756 120601 4145 710 540 1361
"25" 96 8571 118718 5254 914 687 1716
"26" 100 10851 116350 6565 1206 893 2187
"27" 104 13806 113322 8396 1462 1148 2800
"28" 108 17470 109607 10543 1845 1506 3576
"29" 112 21834 105151 13059 2305 1929 4541
"30" 116 27200 99608 16067 2965 2441 5727
"31" 120 33666 93018 19578 3746 3077 7265
"32" 124 41054 85431 23496 4580 3834 9144
"33" 128 49811 76594 27809 5663 4806 11533
"34" 132 59139 67017 31922 6803 6069 14345
"35" 136 68787 57152 35424 7972 7530 17861
"36" 140 79166 46744 38430 9686 9206 21844
"37" 144 89154 36640 40244 11000 11260 26650
"38" 148 98642 27213 40775 12389 13534 31944
"39" 152 107036 18888 39711 13400 16019 37906
"40" 156 113724 12255 36720 14135 18711 44158
"41" 160 118667 7465 32223 14119 21585 50740
"42" 164 121949 4358 26357 14087 24294 57211
"43" 168 124157 2454 20664 13054 26940 63499
"44" 172 125464 1353 15370 11469 29404 69221
"45" 176 126178 808 10662 9928 31439 74149
"46" 180 126637 509 7042 8064 33196 78335
"47" 184 126905 347 4526 6168 34566 81645
"48" 188 127112 242 2781 4537 35609 84185
"49" 192 127225 187 1710 3175 36397 85943
"50" 196 127286 156 1014 2210 36907 87155
"51" 200 127324 139 580 1448 37279 88017
