"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 8 2 0
"3" 8 40 127470 30 5 3 2
"4" 12 55 127454 39 5 3 8
"5" 16 72 127436 51 5 3 13
"6" 20 86 127421 57 8 5 16
"7" 24 110 127396 68 17 6 19
"8" 28 143 127362 94 16 7 26
"9" 32 187 127319 120 22 11 34
"10" 36 251 127250 165 30 14 42
"11" 40 311 127189 207 26 21 57
"12" 44 380 127118 243 36 28 73
"13" 48 497 127003 321 48 38 90
"14" 52 624 126874 383 71 54 116
"15" 56 781 126712 473 79 70 159
"16" 60 1016 126467 617 119 86 194
"17" 64 1300 126170 797 141 113 249
"18" 68 1669 125796 1037 176 145 311
"19" 72 2132 125328 1327 214 184 407
"20" 76 2711 124739 1662 299 231 519
"21" 80 3456 123968 2102 404 282 668
"22" 84 4459 122947 2747 480 370 862
"23" 88 5652 121700 3485 602 460 1105
"24" 92 7209 120120 4460 735 605 1409
"25" 96 9131 118130 5563 967 782 1819
"26" 100 11553 115684 7007 1196 997 2353
"27" 104 14532 112618 8745 1570 1250 2967
"28" 108 18230 108828 10843 2046 1582 3759
"29" 112 22916 104043 13573 2464 2083 4796
"30" 116 28400 98431 16637 3049 2632 6082
"31" 120 34882 91783 20127 3798 3288 7669
"32" 124 42473 84047 23924 4797 4116 9636
"33" 128 51194 75135 28118 5769 5154 12153
"34" 132 60718 65438 32321 7007 6353 15037
"35" 136 70893 55163 36001 8516 7843 18533
"36" 140 81144 44760 38846 9980 9613 22705
"37" 144 91281 34599 40725 11293 11748 27515
"38" 148 100401 25436 40822 12463 14077 33039
"39" 152 108298 17580 39187 13504 16626 38981
"40" 156 114640 11349 35831 14187 19310 45312
"41" 160 119351 6849 31107 14264 22174 51806
"42" 164 122467 3985 25379 13789 24995 58304
"43" 168 124428 2254 19536 12856 27592 64444
"44" 172 125633 1247 14405 11260 29887 70081
"45" 176 126295 748 9903 9593 31965 74834
"46" 180 126717 471 6588 7713 33645 78771
"47" 184 126999 318 4183 5907 35035 81874
"48" 188 127139 216 2587 4382 36037 84133
"49" 192 127241 171 1570 3155 36748 85768
"50" 196 127308 136 924 2181 37232 86971
"51" 200 127339 125 520 1476 37568 87775
