# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 2 4699 1 1 0 0
 8.000000E+00 8 4696 6 2 0 0
 1.200000E+01 7 4689 5 2 0 0
 1.600000E+01 8 4689 6 1 0 1
 2.000000E+01 6 4689 4 0 0 2
 2.400000E+01 13 4687 9 1 0 3
 2.800000E+01 12 4687 8 0 1 3
 3.200000E+01 14 4686 8 2 1 3
 3.600000E+01 25 4681 17 3 2 3
 4.000000E+01 18 4678 11 0 4 3
 4.400000E+01 30 4677 21 2 4 3
 4.800000E+01 46 4668 30 6 5 5
 5.200000E+01 46 4663 29 4 7 6
 5.600000E+01 60 4652 40 4 7 9
 6.000000E+01 76 4637 54 2 9 11
 6.400000E+01 98 4626 72 4 9 13
 6.800000E+01 117 4605 81 10 11 15
 7.200000E+01 168 4585 119 16 15 18
 7.600000E+01 187 4553 126 14 22 25
 8.000000E+01 235 4508 159 21 24 31
 8.400000E+01 302 4457 211 20 30 41
 8.800000E+01 359 4399 240 29 34 56
 9.200000E+01 455 4322 312 31 45 67
 9.600000E+01 585 4208 393 56 55 81
 1.000000E+02 762 4089 533 57 66 106
 1.040000E+02 954 3951 656 89 81 128
 1.080000E+02 1216 3769 837 104 98 177
 1.120000E+02 1534 3521 1038 140 124 232
 1.160000E+02 1869 3250 1255 162 163 289
 1.200000E+02 2311 2899 1534 214 195 368
 1.240000E+02 2882 2518 1886 269 245 482
 1.280000E+02 3599 2096 2326 360 308 605
 1.320000E+02 4239 1647 2699 394 369 777
 1.360000E+02 4954 1233 3058 468 463 965
 1.400000E+02 5636 879 3288 580 574 1194
 1.440000E+02 6433 547 3597 667 683 1486
 1.480000E+02 7160 324 3819 727 814 1800
 1.520000E+02 7792 196 3855 860 937 2140
 1.560000E+02 8164 125 3585 931 1111 2537
 1.600000E+02 8442 83 3271 923 1284 2964
 1.640000E+02 8635 43 2845 962 1452 3376
 1.680000E+02 8558 23 2224 889 1644 3801
 1.720000E+02 8611 11 1763 869 1814 4165
 1.760000E+02 8581 7 1335 774 1961 4511
 1.800000E+02 8453 5 888 656 2119 4790
 1.840000E+02 8450 5 619 531 2248 5052
 1.880000E+02 8377 3 379 398 2334 5266
 1.920000E+02 8340 3 250 274 2402 5414
 1.960000E+02 8304 2 148 201 2443 5512
 2.000000E+02 8294 2 81 153 2474 5586

#Simulation ended (eff.: 0.955632, detail below)
	#Events: 258272
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
