"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 7 0 3
"3" 8 21 12739 10 4 1 6
"4" 12 26 12734 14 2 2 8
"5" 16 25 12733 12 2 2 9
"6" 20 29 12731 11 5 2 11
"7" 24 37 12722 13 8 2 14
"8" 28 42 12717 14 8 3 17
"9" 32 54 12706 24 9 3 18
"10" 36 60 12697 26 7 5 22
"11" 40 67 12691 30 5 5 27
"12" 44 79 12679 34 11 5 29
"13" 48 90 12668 42 9 6 33
"14" 52 96 12663 41 10 9 36
"15" 56 108 12650 39 15 13 41
"16" 60 122 12637 43 17 13 49
"17" 64 134 12626 47 15 14 58
"18" 68 153 12603 53 16 17 67
"19" 72 169 12590 56 13 21 79
"20" 76 186 12572 60 17 22 87
"21" 80 200 12555 53 27 24 96
"22" 84 220 12536 56 20 33 111
"23" 88 240 12518 61 23 35 121
"24" 92 249 12507 60 18 37 134
"25" 96 268 12491 61 27 39 141
"26" 100 285 12473 69 23 39 154
"27" 104 303 12451 70 17 44 172
"28" 108 323 12436 72 21 49 181
"29" 112 344 12415 75 19 55 195
"30" 116 354 12406 67 21 58 208
"31" 120 364 12391 59 24 60 221
"32" 124 387 12373 64 26 65 232
"33" 128 399 12358 57 24 72 246
"34" 132 416 12342 58 23 81 254
"35" 136 433 12322 57 24 89 263
"36" 140 452 12306 58 20 96 278
"37" 144 465 12295 58 21 99 287
"38" 148 475 12284 52 21 105 297
"39" 152 487 12271 48 16 110 313
"40" 156 500 12259 40 26 112 322
"41" 160 512 12247 44 20 116 332
"42" 164 520 12239 36 24 119 341
"43" 168 534 12225 42 16 124 352
"44" 172 539 12218 38 17 127 357
"45" 176 548 12211 38 13 131 366
"46" 180 563 12194 42 18 131 372
"47" 184 576 12184 43 21 134 378
"48" 188 585 12175 44 21 134 386
"49" 192 589 12169 40 16 138 395
"50" 196 597 12163 35 18 140 404
"51" 200 611 12148 35 23 145 408
