"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 2 2 6
"3" 8 21 12739 11 2 2 6
"4" 12 24 12735 12 3 3 6
"5" 16 28 12731 13 3 3 9
"6" 20 31 12729 13 3 4 11
"7" 24 36 12724 16 4 4 12
"8" 28 40 12720 15 5 5 15
"9" 32 45 12715 15 7 5 18
"10" 36 47 12711 15 3 9 20
"11" 40 51 12709 15 5 10 21
"12" 44 57 12703 18 6 12 21
"13" 48 63 12696 19 6 13 25
"14" 52 66 12693 19 7 14 26
"15" 56 74 12686 23 11 14 26
"16" 60 80 12678 25 8 16 31
"17" 64 85 12674 24 6 18 37
"18" 68 92 12668 27 8 19 38
"19" 72 95 12662 19 16 20 40
"20" 76 112 12648 31 12 21 48
"21" 80 119 12638 33 8 27 51
"22" 84 122 12637 32 4 30 56
"23" 88 129 12629 29 10 30 60
"24" 92 139 12621 25 18 32 64
"25" 96 145 12612 26 10 37 72
"26" 100 152 12606 27 12 38 75
"27" 104 164 12595 30 10 42 82
"28" 108 172 12587 33 5 43 91
"29" 112 177 12581 31 7 45 94
"30" 116 186 12572 31 9 48 98
"31" 120 193 12565 29 12 48 104
"32" 124 206 12552 34 14 50 108
"33" 128 219 12540 40 12 52 115
"34" 132 227 12532 38 12 55 122
"35" 136 232 12527 29 19 58 126
"36" 140 237 12522 24 20 62 131
"37" 144 245 12513 24 16 65 140
"38" 148 256 12504 32 10 66 148
"39" 152 260 12500 27 13 67 153
"40" 156 262 12494 24 14 68 156
"41" 160 275 12485 31 14 71 159
"42" 164 277 12483 25 13 74 165
"43" 168 283 12474 24 16 74 169
"44" 172 289 12471 23 17 76 173
"45" 176 293 12467 19 19 78 177
"46" 180 299 12460 19 17 81 182
"47" 184 303 12456 17 18 82 186
"48" 188 314 12446 24 11 87 192
"49" 192 318 12440 22 10 89 197
"50" 196 327 12433 24 13 90 200
"51" 200 330 12429 18 9 97 206
