"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12742 8 6 1 3
"3" 8 28 12731 16 4 3 5
"4" 12 31 12727 17 4 3 7
"5" 16 36 12723 19 4 6 7
"6" 20 42 12718 21 7 6 8
"7" 24 47 12713 24 5 7 11
"8" 28 54 12705 24 9 8 13
"9" 32 67 12692 31 11 9 16
"10" 36 77 12678 36 11 11 19
"11" 40 86 12673 35 12 12 27
"12" 44 105 12655 46 13 12 34
"13" 48 115 12643 42 13 15 45
"14" 52 134 12624 50 15 18 51
"15" 56 149 12606 51 12 22 64
"16" 60 168 12592 58 15 25 70
"17" 64 185 12574 62 17 28 78
"18" 68 200 12558 65 14 31 90
"19" 72 216 12542 62 20 31 103
"20" 76 234 12524 70 18 32 114
"21" 80 256 12504 76 16 36 128
"22" 84 276 12483 71 24 41 140
"23" 88 297 12459 73 25 42 157
"24" 92 333 12423 91 28 48 166
"25" 96 355 12404 99 28 53 175
"26" 100 371 12386 87 32 61 191
"27" 104 386 12371 75 37 69 205
"28" 108 410 12348 80 35 76 219
"29" 112 427 12329 78 41 80 228
"30" 116 456 12301 83 41 86 246
"31" 120 474 12279 80 40 89 265
"32" 124 499 12258 82 36 96 285
"33" 128 525 12230 80 41 103 301
"34" 132 546 12210 83 29 113 321
"35" 136 563 12195 80 37 115 331
"36" 140 591 12169 82 37 122 350
"37" 144 611 12147 84 34 130 363
"38" 148 632 12126 86 29 138 379
"39" 152 651 12106 83 24 144 400
"40" 156 671 12087 74 35 150 412
"41" 160 694 12064 80 32 157 425
"42" 164 711 12048 73 30 168 440
"43" 168 723 12037 68 28 174 453
"44" 172 742 12014 63 29 177 473
"45" 176 755 12001 60 22 185 488
"46" 180 768 11989 57 21 187 503
"47" 184 786 11974 53 24 194 515
"48" 188 791 11968 42 24 200 525
"49" 192 809 11951 45 25 204 535
"50" 196 812 11944 37 16 211 548
"51" 200 823 11937 33 22 212 556
