"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 3 4 3
"3" 8 28 127482 17 2 4 5
"4" 12 35 127474 22 1 5 7
"5" 16 39 127470 23 4 5 7
"6" 20 49 127460 28 6 6 9
"7" 24 60 127449 35 7 9 9
"8" 28 81 127427 48 9 12 12
"9" 32 99 127408 60 11 12 16
"10" 36 123 127380 71 18 14 20
"11" 40 164 127342 99 19 19 27
"12" 44 217 127290 136 20 25 36
"13" 48 265 127238 154 32 32 47
"14" 52 340 127165 204 34 41 61
"15" 56 446 127048 264 59 50 73
"16" 60 583 126916 362 59 60 102
"17" 64 735 126752 451 77 76 131
"18" 68 930 126559 573 95 101 161
"19" 72 1150 126328 694 124 122 210
"20" 76 1457 126026 882 156 151 268
"21" 80 1851 125616 1128 183 194 346
"22" 84 2332 125117 1403 242 255 432
"23" 88 2929 124500 1784 264 315 566
"24" 92 3687 123731 2206 385 375 721
"25" 96 4677 122727 2784 470 470 953
"26" 100 5910 121437 3513 593 596 1208
"27" 104 7404 119919 4394 755 734 1521
"28" 108 9368 117906 5567 988 882 1931
"29" 112 11889 115350 7071 1309 1113 2396
"30" 116 15058 112115 8984 1580 1415 3079
"31" 120 18790 108227 11139 1983 1763 3905
"32" 124 23380 103576 13732 2507 2192 4949
"33" 128 28913 97878 16820 3101 2756 6236
"34" 132 35611 91040 20405 3949 3455 7802
"35" 136 43274 83238 24226 4897 4316 9835
"36" 140 51898 74388 28296 5913 5378 12311
"37" 144 61494 64602 32489 7034 6654 15317
"38" 148 71446 54586 35933 8536 8143 18834
"39" 152 81569 44393 38597 9960 9960 23052
"40" 156 91386 34443 40054 11345 12031 27956
"41" 160 100541 25286 40406 12329 14350 33456
"42" 164 108507 17431 39025 13278 16883 39321
"43" 168 114713 11295 35527 14005 19581 45600
"44" 172 119385 6822 30840 14188 22336 52021
"45" 176 122512 3914 25174 13897 25058 58383
"46" 180 124394 2219 19415 12860 27638 64481
"47" 184 125565 1283 14161 11369 30073 69962
"48" 188 126261 752 9846 9599 32132 74684
"49" 192 126694 488 6597 7605 33869 78623
"50" 196 126928 344 4223 5817 35163 81725
"51" 200 127086 259 2549 4409 36118 84010
