# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 13 99993 5 5 1 2
 8.000000E+00 23 99979 17 2 1 3
 1.200000E+01 20 99973 12 2 2 4
 1.600000E+01 30 99968 19 4 2 5
 2.000000E+01 42 99955 24 7 3 8
 2.400000E+01 52 99945 31 5 5 11
 2.800000E+01 62 99923 35 8 5 14
 3.200000E+01 71 99907 41 9 5 16
 3.600000E+01 100 99877 63 11 7 19
 4.000000E+01 118 99853 73 10 7 28
 4.400000E+01 146 99825 82 19 8 37
 4.800000E+01 222 99776 142 23 13 44
 5.200000E+01 276 99718 170 28 19 59
 5.600000E+01 324 99650 190 34 30 70
 6.000000E+01 431 99545 253 46 39 93
 6.400000E+01 541 99409 313 58 52 118
 6.800000E+01 683 99236 387 81 62 153
 7.200000E+01 919 98980 533 111 78 197
 7.600000E+01 1124 98703 657 119 103 245
 8.000000E+01 1469 98364 863 165 128 313
 8.400000E+01 1841 97939 1067 220 167 387
 8.800000E+01 2338 97326 1366 273 201 498
 9.200000E+01 3025 96555 1727 376 286 636
 9.600000E+01 3846 95633 2217 433 375 821
 1.000000E+02 4876 94501 2787 564 474 1051
 1.040000E+02 6141 93028 3471 722 600 1348
 1.080000E+02 7860 91074 4435 901 761 1763
 1.120000E+02 9938 88634 5609 1125 950 2254
 1.160000E+02 12212 85778 6760 1395 1220 2837
 1.200000E+02 15174 82275 8271 1799 1534 3570
 1.240000E+02 18893 77918 10272 2241 1887 4493
 1.280000E+02 23022 72721 12206 2736 2397 5683
 1.320000E+02 27989 66659 14443 3471 2999 7076
 1.360000E+02 33219 59730 16454 4202 3775 8788
 1.400000E+02 39245 51668 18643 5072 4684 10846
 1.440000E+02 45256 43278 20325 5795 5808 13328
 1.480000E+02 51180 34722 21297 6690 7032 16161
 1.520000E+02 56785 26106 21640 7360 8454 19331
 1.560000E+02 61621 18531 20714 7908 9990 23009
 1.600000E+02 66166 12265 19428 8285 11648 26805
 1.640000E+02 69386 7531 16891 8553 13308 30634
 1.680000E+02 71791 4383 13887 8383 14999 34522
 1.720000E+02 73492 2532 10741 7777 16594 38380
 1.760000E+02 74825 1418 7872 6994 18086 41873
 1.800000E+02 75758 844 5515 5950 19367 44926
 1.840000E+02 76257 511 3670 4811 20410 47366
 1.880000E+02 76691 338 2440 3699 21250 49302
 1.920000E+02 76941 239 1520 2775 21908 50738
 1.960000E+02 77119 181 893 1982 22389 51855
 2.000000E+02 77259 150 569 1382 22730 52578

#Simulation ended (eff.: 0.947970, detail below)
	#Events: 1415373
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
