"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 10 6 1 3
"3" 8 25 12735 15 4 3 3
"4" 12 28 12731 16 4 4 4
"5" 16 37 12723 21 3 4 9
"6" 20 43 12716 26 0 5 12
"7" 24 47 12712 23 7 5 12
"8" 28 66 12694 35 7 9 15
"9" 32 68 12689 33 5 14 16
"10" 36 79 12681 38 8 15 18
"11" 40 85 12675 33 12 17 23
"12" 44 96 12663 32 18 19 27
"13" 48 110 12648 36 19 20 35
"14" 52 125 12634 47 17 22 39
"15" 56 141 12616 54 18 25 44
"16" 60 152 12605 49 18 32 53
"17" 64 168 12588 46 20 36 66
"18" 68 185 12574 53 15 43 74
"19" 72 196 12560 56 15 47 78
"20" 76 211 12547 64 13 50 84
"21" 80 219 12534 57 14 53 95
"22" 84 236 12521 60 14 56 106
"23" 88 245 12512 49 18 64 114
"24" 92 264 12495 59 15 67 123
"25" 96 273 12484 54 14 68 137
"26" 100 296 12463 60 16 76 144
"27" 104 307 12451 57 17 80 153
"28" 108 322 12436 60 15 87 160
"29" 112 331 12426 53 19 91 168
"30" 116 346 12414 52 23 94 177
"31" 120 360 12395 57 15 100 188
"32" 124 371 12386 50 19 106 196
"33" 128 387 12373 56 17 110 204
"34" 132 395 12364 51 18 112 214
"35" 136 405 12353 45 19 116 225
"36" 140 423 12334 46 21 121 235
"37" 144 432 12326 44 17 123 248
"38" 148 444 12314 49 14 126 255
"39" 152 453 12303 38 24 133 258
"40" 156 464 12292 38 21 134 271
"41" 160 474 12286 37 16 138 283
"42" 164 486 12272 39 19 140 288
"43" 168 500 12259 42 17 142 299
"44" 172 505 12255 38 16 143 308
"45" 176 511 12248 32 18 145 316
"46" 180 520 12238 30 18 147 325
"47" 184 530 12228 37 12 148 333
"48" 188 545 12214 41 14 149 341
"49" 192 551 12209 35 18 150 348
"50" 196 560 12199 35 13 158 354
"51" 200 564 12192 30 14 161 359
