"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 12 12748 2 4 3 3
"3" 8 16 12744 6 1 5 4
"4" 12 20 12740 8 2 5 5
"5" 16 20 12738 8 1 5 6
"6" 20 26 12733 12 1 6 7
"7" 24 29 12731 13 2 7 7
"8" 28 35 12725 14 4 7 10
"9" 32 35 12723 13 2 7 13
"10" 36 40 12720 15 3 8 14
"11" 40 46 12714 15 4 9 18
"12" 44 49 12711 14 6 9 20
"13" 48 52 12707 14 3 10 25
"14" 52 57 12701 16 5 10 26
"15" 56 60 12700 13 5 12 30
"16" 60 64 12694 13 7 13 31
"17" 64 72 12687 17 7 14 34
"18" 68 82 12676 24 4 16 38
"19" 72 86 12673 25 6 17 38
"20" 76 97 12663 27 10 18 42
"21" 80 107 12652 31 10 18 48
"22" 84 115 12643 29 13 21 52
"23" 88 124 12635 34 10 24 56
"24" 92 133 12625 34 11 25 63
"25" 96 143 12617 38 11 25 69
"26" 100 152 12608 39 10 29 74
"27" 104 163 12594 36 16 33 78
"28" 108 174 12582 39 17 35 83
"29" 112 188 12572 46 12 40 90
"30" 116 202 12557 43 16 46 97
"31" 120 213 12547 38 18 48 109
"32" 124 223 12534 39 13 54 117
"33" 128 231 12525 41 7 58 125
"34" 132 238 12520 41 11 60 126
"35" 136 243 12516 39 9 63 132
"36" 140 256 12502 33 22 64 137
"37" 144 269 12490 34 21 65 149
"38" 148 283 12476 38 19 65 161
"39" 152 292 12467 37 17 69 169
"40" 156 300 12459 39 15 73 173
"41" 160 306 12452 36 10 77 183
"42" 164 310 12450 28 15 79 188
"43" 168 320 12440 25 11 84 200
"44" 172 326 12434 22 12 86 206
"45" 176 330 12428 22 8 88 212
"46" 180 338 12422 23 10 90 215
"47" 184 340 12418 19 10 92 219
"48" 188 343 12416 14 10 95 224
"49" 192 350 12410 19 8 96 227
"50" 196 351 12409 15 6 99 231
"51" 200 356 12404 16 8 100 232
