"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 5 2 3
"3" 8 27 127483 17 1 2 7
"4" 12 30 127479 20 0 3 7
"5" 16 36 127473 21 3 3 9
"6" 20 52 127456 31 8 4 9
"7" 24 67 127441 42 9 6 10
"8" 28 82 127424 50 10 7 15
"9" 32 103 127406 61 13 9 20
"10" 36 127 127376 71 18 12 26
"11" 40 171 127334 106 14 16 35
"12" 44 216 127286 132 21 20 43
"13" 48 286 127217 176 27 26 57
"14" 52 361 127145 222 31 36 72
"15" 56 431 127067 263 39 42 87
"16" 60 546 126944 317 59 52 118
"17" 64 717 126781 432 74 66 145
"18" 68 899 126588 541 90 86 182
"19" 72 1129 126346 682 108 105 234
"20" 76 1385 126084 830 132 132 291
"21" 80 1757 125712 1047 189 171 350
"22" 84 2205 125252 1303 233 215 454
"23" 88 2771 124657 1650 289 258 574
"24" 92 3549 123878 2119 392 318 720
"25" 96 4540 122863 2722 474 404 940
"26" 100 5695 121661 3440 585 506 1164
"27" 104 7244 120089 4369 753 650 1472
"28" 108 9121 118143 5473 951 820 1877
"29" 112 11552 115688 6946 1163 1043 2400
"30" 116 14398 112757 8617 1468 1317 2996
"31" 120 18043 108998 10648 1949 1648 3798
"32" 124 22617 104353 13295 2408 2117 4797
"33" 128 27962 98852 16246 3034 2635 6047
"34" 132 34337 92316 19715 3793 3305 7524
"35" 136 41985 84558 23671 4642 4198 9474
"36" 140 50381 75976 27607 5673 5245 11856
"37" 144 59894 66273 31725 6900 6501 14768
"38" 148 69838 56139 35385 8205 8034 18214
"39" 152 79994 45971 38363 9569 9859 22203
"40" 156 89927 35956 40124 11047 11856 26900
"41" 160 99133 26700 40378 12314 14141 32300
"42" 164 107430 18479 39291 13233 16701 38205
"43" 168 114020 12000 36314 13900 19348 44458
"44" 172 118700 7398 31410 14256 22148 50886
"45" 176 122120 4271 26143 13911 24881 57185
"46" 180 124246 2384 20299 12992 27635 63320
"47" 184 125476 1370 14859 11592 30097 68928
"48" 188 126185 797 10399 9708 32144 73934
"49" 192 126679 496 6978 7893 33903 77905
"50" 196 126973 311 4461 6188 35257 81067
"51" 200 127144 223 2761 4633 36314 83436
